Entity,Code,Day,0-17 years,12-17 years,18-24 years,20-29 years,12-15 years,16-19 years,18-29 years,30-39 years,40-49 years,5-11 years,50-59 years,60-69 years,60-64 years,50-54 years,55-59 years,25-49 years,65-69 years,70-74 years,80+ years,80-89 years,75-79 years,70-79 years,10-14 years,15-17 years,5-9 years,90+ years,0-19 years,65+ years,12-64 years
Norway,NOR,2022-04-15,0,,45.58,,,,,,,,78.73,87.45,,,,53.71,,,88.55,,,91.43,,,,,,,
Norway,NOR,2022-04-22,0,,45.7,,,,,,,,78.81,87.51,,,,53.82,,,88.58,,,91.47,,,,,,,
Norway,NOR,2022-04-29,0,,45.83,,,,,,,,78.9,87.58,,,,53.95,,,88.61,,,91.51,,,,,,,
Norway,NOR,2022-05-06,0,,45.96,,,,,,,,78.99,87.63,,,,54.08,,,88.63,,,91.54,,,,,,,
Norway,NOR,2022-05-13,0,,46.1,,,,,,,,79.06,87.68,,,,54.2,,,88.67,,,91.57,,,,,,,
Norway,NOR,2022-05-20,0,,46.23,,,,,,,,79.13,87.72,,,,54.31,,,88.69,,,91.58,,,,,,,
Norway,NOR,2022-05-27,0,,46.42,,,,,,,,79.2,87.76,,,,54.45,,,88.73,,,91.61,,,,,,,
Norway,NOR,2022-06-03,0,,46.67,,,,,,,,79.28,87.8,,,,54.61,,,88.77,,,91.63,,,,,,,
Norway,NOR,2022-06-10,0,,46.86,,,,,,,,79.34,87.83,,,,54.73,,,88.8,,,91.65,,,,,,,
Norway,NOR,2022-06-17,0,,47.04,,,,,,,,79.42,87.88,,,,54.87,,,88.84,,,91.67,,,,,,,
Norway,NOR,2022-06-24,0,,47.22,,,,,,,,79.5,87.92,,,,55.01,,,88.89,,,91.7,,,,,,,
Norway,NOR,2022-07-01,0,,47.36,,,,,,,,79.57,87.96,,,,55.12,,,88.97,,,91.73,,,,,,,
Norway,NOR,2022-07-08,0,,47.44,,,,,,,,79.61,87.99,,,,55.2,,,89.17,,,91.78,,,,,,,
Norway,NOR,2022-07-15,0,,47.5,,,,,,,,79.65,88.02,,,,55.25,,,89.35,,,91.84,,,,,,,
Norway,NOR,2022-07-22,0,,47.56,,,,,,,,79.67,88.04,,,,55.29,,,89.48,,,91.89,,,,,,,
Norway,NOR,2022-07-29,0,,47.61,,,,,,,,79.7,88.06,,,,55.33,,,89.63,,,91.94,,,,,,,
Norway,NOR,2022-08-05,0,,47.65,,,,,,,,79.72,88.09,,,,55.36,,,89.76,,,92,,,,,,,
Norway,NOR,2022-08-12,0,,47.7,,,,,,,,79.74,88.11,,,,55.4,,,89.88,,,92.06,,,,,,,
Norway,NOR,2022-08-19,0,,47.73,,,,,,,,79.77,88.17,,,,55.43,,,90.05,,,92.17,,,,,,,
Norway,NOR,2022-08-26,0,,47.77,,,,,,,,79.8,88.23,,,,55.47,,,90.21,,,92.3,,,,,,,
Norway,NOR,2022-09-02,0,,47.8,,,,,,,,79.83,88.31,,,,55.5,,,90.35,,,92.43,,,,,,,
Norway,NOR,2022-09-09,0,,47.82,,,,,,,,79.85,88.37,,,,55.53,,,90.47,,,92.54,,,,,,,
Norway,NOR,2022-09-16,0,,47.84,,,,,,,,79.87,88.43,,,,55.56,,,90.58,,,92.62,,,,,,,
Norway,NOR,2022-09-23,0,,47.87,,,,,,,,79.9,88.51,,,,55.59,,,90.67,,,92.72,,,,,,,
Norway,NOR,2022-09-30,0,,47.89,,,,,,,,79.93,88.59,,,,55.62,,,90.75,,,92.79,,,,,,,
Norway,NOR,2022-10-07,0,,47.91,,,,,,,,79.96,88.64,,,,55.65,,,90.78,,,92.84,,,,,,,
Norway,NOR,2022-10-14,0,,47.94,,,,,,,,79.98,88.68,,,,55.67,,,90.82,,,92.89,,,,,,,
Norway,NOR,2022-10-21,0,,47.96,,,,,,,,80.01,88.74,,,,55.7,,,90.86,,,92.94,,,,,,,
Norway,NOR,2022-10-28,0,,47.98,,,,,,,,80.04,88.79,,,,55.73,,,90.9,,,92.98,,,,,,,
Norway,NOR,2022-11-04,0,,48,,,,,,,,80.06,88.83,,,,55.75,,,90.93,,,93.02,,,,,,,
Norway,NOR,2022-11-11,0,,48.03,,,,,,,,80.1,88.88,,,,55.78,,,90.97,,,93.05,,,,,,,
Norway,NOR,2022-11-18,0,,48.05,,,,,,,,80.13,88.92,,,,55.82,,,91,,,93.08,,,,,,,
Norway,NOR,2022-11-25,0,,48.08,,,,,,,,80.16,88.97,,,,55.86,,,91.02,,,93.1,,,,,,,
Norway,NOR,2022-12-02,0,,48.13,,,,,,,,80.21,89.01,,,,55.9,,,91.04,,,93.12,,,,,,,
Norway,NOR,2022-12-09,0,,48.17,,,,,,,,80.26,89.05,,,,55.95,,,91.06,,,93.14,,,,,,,
Norway,NOR,2022-12-16,0,,48.22,,,,,,,,80.3,89.09,,,,55.99,,,91.08,,,93.15,,,,,,,
Norway,NOR,2022-12-23,0,,48.26,,,,,,,,80.32,89.11,,,,56.02,,,91.09,,,93.16,,,,,,,
Norway,NOR,2022-12-30,0,,48.27,,,,,,,,80.33,89.11,,,,56.02,,,91.09,,,93.16,,,,,,,
Norway,NOR,2023-01-06,0,,48.3,,,,,,,,80.34,89.13,,,,56.05,,,91.09,,,93.17,,,,,,,
Norway,NOR,2023-01-13,0,,48.35,,,,,,,,80.36,89.15,,,,56.07,,,91.1,,,93.17,,,,,,,
Norway,NOR,2023-01-20,0,,48.37,,,,,,,,80.37,89.16,,,,56.09,,,91.1,,,93.17,,,,,,,
Norway,NOR,2023-01-27,0,,48.4,,,,,,,,80.38,89.16,,,,56.1,,,91.1,,,93.18,,,,,,,
Norway,NOR,2023-02-03,0,,48.42,,,,,,,,80.39,89.17,,,,56.12,,,91.1,,,93.18,,,,,,,
Norway,NOR,2023-02-10,0,,48.44,,,,,,,,80.4,89.17,,,,56.12,,,91.11,,,93.18,,,,,,,
Norway,NOR,2023-02-17,0,,48.46,,,,,,,,80.4,89.17,,,,56.13,,,91.11,,,93.18,,,,,,,
Norway,NOR,2023-02-24,0,,48.48,,,,,,,,80.41,89.17,,,,56.14,,,91.11,,,93.18,,,,,,,
Norway,NOR,2023-03-03,0,,48.5,,,,,,,,80.41,89.18,,,,56.15,,,91.11,,,93.18,,,,,,,
Norway,NOR,2023-03-10,0,,48.51,,,,,,,,80.41,89.18,,,,56.16,,,91.11,,,93.19,,,,,,,
Norway,NOR,2023-03-17,0,,48.52,,,,,,,,80.42,89.18,,,,56.16,,,91.11,,,93.19,,,,,,,
Norway,NOR,2023-03-24,0,,48.53,,,,,,,,80.42,89.18,,,,56.17,,,91.11,,,93.19,,,,,,,
Norway,NOR,2023-03-31,0,,48.54,,,,,,,,80.42,89.19,,,,56.18,,,91.13,,,93.19,,,,,,,
Norway,NOR,2023-04-07,0,,48.54,,,,,,,,80.43,89.19,,,,56.18,,,91.13,,,93.19,,,,,,,
Norway,NOR,2023-04-14,0,,48.55,,,,,,,,80.43,89.19,,,,56.18,,,91.15,,,93.2,,,,,,,
Norway,NOR,2023-04-21,0,,48.56,,,,,,,,80.43,89.19,,,,56.19,,,91.2,,,93.21,,,,,,,
Norway,NOR,2023-04-28,0,,48.56,,,,,,,,80.43,89.2,,,,56.19,,,91.25,,,93.22,,,,,,,
Norway,NOR,2023-05-05,0,,48.57,,,,,,,,80.44,89.2,,,,56.2,,,91.27,,,93.23,,,,,,,
Norway,NOR,2023-05-12,0,,48.57,,,,,,,,80.44,89.2,,,,56.2,,,91.29,,,93.23,,,,,,,
Norway,NOR,2023-05-19,0,,48.58,,,,,,,,80.44,89.2,,,,56.2,,,91.3,,,93.24,,,,,,,
Norway,NOR,2023-05-26,0,,48.58,,,,,,,,80.44,89.21,,,,56.21,,,91.31,,,93.24,,,,,,,
Norway,NOR,2023-06-02,0,,48.59,,,,,,,,80.44,89.21,,,,56.21,,,91.31,,,93.24,,,,,,,
Norway,NOR,2023-06-09,0,,48.59,,,,,,,,80.44,89.21,,,,56.21,,,91.32,,,93.24,,,,,,,
Norway,NOR,2023-06-16,0,,48.61,,,,,,,,80.44,89.21,,,,56.21,,,91.32,,,93.24,,,,,,,
Norway,NOR,2023-06-23,0,,48.61,,,,,,,,80.45,89.21,,,,56.21,,,91.32,,,93.24,,,,,,,
Norway,NOR,2023-06-30,0,,48.62,,,,,,,,80.45,89.21,,,,56.21,,,91.33,,,93.24,,,,,,,
Norway,NOR,2023-07-07,0,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.24,,,,,,,
Norway,NOR,2023-07-14,,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.24,,,,,,,
Norway,NOR,2023-07-21,,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-07-28,0,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-08-04,0,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-08-11,,,48.62,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-08-18,0,,48.63,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-08-25,0,,48.63,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Norway,NOR,2023-09-01,,,48.63,,,,,,,,80.45,89.21,,,,56.22,,,91.33,,,93.25,,,,,,,
Peru,PER,2021-10-16,0,,0.0138,,,,,,,,0.2633,0.2121,,,,0.2549,,,0.0025,,,0.0074,,,,,,,
Peru,PER,2021-10-23,0.0001,,0.0641,,,,,,,,0.9954,0.8523,,,,0.9661,,,0.0052,,,0.0306,,,,,,,
Peru,PER,2021-10-30,0.0001,,0.0897,,,,,,,,1.2594,1.2554,,,,1.1913,,,1.6432,,,0.4207,,,,,,,
Peru,PER,2021-11-06,0.0002,,0.1113,,,,,,,,1.4349,1.6815,,,,1.343,,,4.0923,,,0.9958,,,,,,,
Peru,PER,2021-11-13,0.0002,,0.1571,,,,,,,,1.7414,1.9819,,,,1.6932,,,7.3457,,,1.3318,,,,,,,
Peru,PER,2021-11-20,0.0004,,0.2019,,,,,,,,1.8865,2.1949,,,,1.8493,,,13.803,,,1.8927,,,,,,,
Peru,PER,2021-11-27,0.0008,,0.3579,,,,,,,,2.1805,4.7612,,,,2.0724,,,22.3556,,,10.7115,,,,,,,
Peru,PER,2021-12-04,0.0018,,0.9476,,,,,,,,3.1935,17.7726,,,,2.7196,,,34.5954,,,30.3091,,,,,,,
Peru,PER,2021-12-11,0.0028,,1.2755,,,,,,,,3.9796,28.1097,,,,3.1688,,,42.4372,,,42.0733,,,,,,,
Peru,PER,2021-12-18,0.0039,,1.5226,,,,,,,,5.3294,35.8384,,,,3.5014,,,48.6106,,,49.9607,,,,,,,
Peru,PER,2021-12-25,0.0153,,1.9035,,,,,,,,14.3138,42.0807,,,,6.0802,,,52.6348,,,54.9607,,,,,,,
Peru,PER,2022-01-01,0.0261,,2.307,,,,,,,,22.8425,47.0651,,,,9.5191,,,55.6173,,,58.5526,,,,,,,
Peru,PER,2022-01-08,0.0421,,3.6662,,,,,,,,32.7721,52.6514,,,,15.2532,,,58.4082,,,62.2221,,,,,,,
Peru,PER,2022-01-15,0.057,,5.6663,,,,,,,,40.724,57.4387,,,,20.593,,,60.9882,,,65.4829,,,,,,,
Peru,PER,2022-01-22,0.0673,,7.6519,,,,,,,,45.3783,60.3567,,,,23.9531,,,62.6341,,,67.5855,,,,,,,
Peru,PER,2022-01-29,0.0778,,9.5213,,,,,,,,48.8728,62.5359,,,,26.7682,,,63.99,,,69.2502,,,,,,,
Peru,PER,2022-02-05,0.0897,,11.4875,,,,,,,,52.2625,64.5204,,,,30.26,,,65.137,,,70.682,,,,,,,
Peru,PER,2022-02-12,0.1069,,13.915,,,,,,,,55.3945,66.4358,,,,33.6944,,,66.3527,,,72.1359,,,,,,,
Peru,PER,2022-02-19,0.1262,,16.713,,,,,,,,57.8671,68.0072,,,,36.5922,,,67.4336,,,73.4317,,,,,,,
Peru,PER,2022-02-26,0.2235,,19.7576,,,,,,,,60.0397,69.3516,,,,39.4634,,,68.3759,,,74.533,,,,,,,
Peru,PER,2022-03-05,0.3396,,22.4529,,,,,,,,61.6601,70.386,,,,41.8109,,,69.3524,,,75.6436,,,,,,,
Peru,PER,2022-03-12,0.4143,,24.8666,,,,,,,,63.0068,71.289,,,,43.8666,,,70.2726,,,76.6264,,,,,,,
Peru,PER,2022-03-19,0.4734,,27.5316,,,,,,,,64.3927,72.2095,,,,45.9869,,,71.0186,,,77.4783,,,,,,,
Peru,PER,2022-03-26,0.5375,,31.1354,,,,,,,,65.9722,73.2737,,,,48.704,,,71.7497,,,78.3271,,,,,,,
Peru,PER,2022-04-02,0.6488,,37.8115,,,,,,,,67.9156,74.5374,,,,53.1923,,,72.415,,,79.1718,,,,,,,
Peru,PER,2022-04-09,0.7828,,43.6666,,,,,,,,69.6977,75.6991,,,,57.2181,,,73.127,,,80.0525,,,,,,,
Peru,PER,2022-04-16,0.9327,,48.1373,,,,,,,,71.1636,76.6751,,,,60.2668,,,73.7838,,,80.7863,,,,,,,
Peru,PER,2022-04-23,1.3832,,52.323,,,,,,,,72.6575,77.6979,,,,63.1602,,,74.4631,,,81.5879,,,,,,,
Peru,PER,2022-04-30,2.7099,,55.9194,,,,,,,,73.9984,78.6243,,,,65.6131,,,75.1207,,,82.3429,,,,,,,
Peru,PER,2022-05-07,3.4703,,58.1484,,,,,,,,74.7166,79.1746,,,,66.9797,,,75.8587,,,83.123,,,,,,,
Peru,PER,2022-05-14,4.3103,,59.9672,,,,,,,,75.3984,79.6909,,,,68.1477,,,76.4389,,,83.7292,,,,,,,
Peru,PER,2022-05-21,5.2898,,61.8054,,,,,,,,76.1084,80.2183,,,,69.3002,,,76.8621,,,84.1935,,,,,,,
Peru,PER,2022-05-28,6.2398,,63.5227,,,,,,,,76.8289,80.7517,,,,70.4168,,,77.2767,,,84.6353,,,,,,,
Peru,PER,2022-06-04,6.9504,,64.96,,,,,,,,77.4629,81.2251,,,,71.3659,,,77.6085,,,84.998,,,,,,,
Peru,PER,2022-06-11,7.6175,,66.2872,,,,,,,,78.0361,81.6673,,,,72.2251,,,77.9283,,,85.3494,,,,,,,
Peru,PER,2022-06-18,8.2412,,67.4322,,,,,,,,78.5126,82.0381,,,,72.9435,,,78.2596,,,85.6925,,,,,,,
Peru,PER,2022-06-25,8.8182,,68.437,,,,,,,,78.9481,82.3827,,,,73.5728,,,78.6072,,,86.0639,,,,,,,
Peru,PER,2022-07-02,9.4188,,69.4034,,,,,,,,79.378,82.7169,,,,74.1906,,,78.8836,,,86.3566,,,,,,,
Peru,PER,2022-07-09,10.027,,70.3649,,,,,,,,79.8099,83.0406,,,,74.8189,,,79.1281,,,86.6206,,,,,,,
Peru,PER,2022-07-16,10.9024,,71.498,,,,,,,,80.3444,83.4551,,,,75.5762,,,79.3999,,,86.9151,,,,,,,
Peru,PER,2022-07-23,11.8232,,72.6112,,,,,,,,80.8546,83.8371,,,,76.3089,,,79.6607,,,87.1998,,,,,,,
Peru,PER,2022-07-30,12.5436,,73.4542,,,,,,,,81.207,84.1033,,,,76.8328,,,79.8373,,,87.3932,,,,,,,
Peru,PER,2022-08-06,13.5339,,74.1825,,,,,,,,81.4531,84.2891,,,,77.2307,,,79.9688,,,87.5337,,,,,,,
Peru,PER,2022-08-13,14.6098,,75.0485,,,,,,,,81.7416,84.5083,,,,77.6937,,,80.1252,,,87.7101,,,,,,,
Peru,PER,2022-08-20,15.9196,,75.9303,,,,,,,,82.0371,84.7631,,,,78.1647,,,80.3984,,,87.9938,,,,,,,
Peru,PER,2022-08-27,17.2462,,76.6999,,,,,,,,82.296,84.9847,,,,78.5893,,,80.6192,,,88.2218,,,,,,,
Peru,PER,2022-09-03,17.9938,,77.2259,,,,,,,,82.456,85.1122,,,,78.8457,,,80.7207,,,88.3211,,,,,,,
Peru,PER,2022-09-10,18.6957,,77.6955,,,,,,,,82.6024,85.2323,,,,79.0859,,,80.8018,,,88.4082,,,,,,,
Peru,PER,2022-09-17,19.4615,,78.0881,,,,,,,,82.7328,85.3371,,,,79.3007,,,80.8701,,,88.4797,,,,,,,
Peru,PER,2022-09-24,20.1333,,78.443,,,,,,,,82.8536,85.4382,,,,79.4993,,,80.939,,,88.5501,,,,,,,
Peru,PER,2022-10-01,20.7167,,78.7079,,,,,,,,82.9427,85.5095,,,,79.6505,,,81.0086,,,88.6055,,,,,,,
Peru,PER,2022-10-08,20.8962,,78.8482,,,,,,,,82.9806,85.5401,,,,79.724,,,81.0411,,,88.6313,,,,,,,
Peru,PER,2022-10-15,21.1705,,79.0086,,,,,,,,83.028,85.5836,,,,79.8098,,,81.0822,,,88.6697,,,,,,,
Peru,PER,2022-10-22,21.4304,,79.1583,,,,,,,,83.0749,85.6264,,,,79.892,,,81.118,,,88.7054,,,,,,,
Peru,PER,2022-10-29,21.7416,,79.3153,,,,,,,,83.1314,85.6719,,,,79.983,,,81.1539,,,88.7418,,,,,,,
Peru,PER,2022-11-05,21.9155,,79.4212,,,,,,,,83.1691,85.7029,,,,80.045,,,81.1748,,,88.7629,,,,,,,
Peru,PER,2022-11-12,22.1487,,79.5628,,,,,,,,83.2131,85.7434,,,,80.1249,,,81.2005,,,88.7906,,,,,,,
Peru,PER,2022-11-19,22.4722,,79.7284,,,,,,,,83.2796,85.8,,,,80.2269,,,81.2411,,,88.8321,,,,,,,
Peru,PER,2022-11-26,22.8141,,79.8953,,,,,,,,83.3443,85.8575,,,,80.3283,,,81.2823,,,88.8791,,,,,,,
Peru,PER,2022-12-03,23.1161,,80.0537,,,,,,,,83.4039,85.9087,,,,80.423,,,81.3218,,,88.9131,,,,,,,
Peru,PER,2022-12-10,23.2937,,80.1712,,,,,,,,83.449,85.9455,,,,80.495,,,81.3531,,,88.9452,,,,,,,
Peru,PER,2022-12-17,23.4669,,80.3131,,,,,,,,83.5084,85.9965,,,,80.583,,,81.3976,,,88.9853,,,,,,,
Peru,PER,2022-12-24,23.5876,,80.433,,,,,,,,83.5592,86.0398,,,,80.659,,,81.4406,,,89.0189,,,,,,,
Peru,PER,2022-12-31,23.6656,,80.4867,,,,,,,,83.5773,86.0562,,,,80.6884,,,81.4508,,,89.0308,,,,,,,
Peru,PER,2023-01-07,23.7662,,80.5462,,,,,,,,83.5901,86.0673,,,,80.7152,,,81.4613,,,89.0396,,,,,,,
Peru,PER,2023-01-14,23.8796,,80.6161,,,,,,,,83.6046,86.0805,,,,80.7459,,,81.4728,,,89.0503,,,,,,,
Peru,PER,2023-01-21,23.9768,,80.6772,,,,,,,,83.62,86.0938,,,,80.7767,,,81.4824,,,89.0614,,,,,,,
Peru,PER,2023-01-28,24.0808,,80.7438,,,,,,,,83.6369,86.1119,,,,80.8102,,,81.4987,,,89.0773,,,,,,,
Peru,PER,2023-02-04,24.1668,,80.8028,,,,,,,,83.653,86.1276,,,,80.8402,,,81.5214,,,89.0939,,,,,,,
Peru,PER,2023-02-11,24.2681,,80.8688,,,,,,,,83.6717,86.1453,,,,80.8719,,,81.5452,,,89.1112,,,,,,,
Peru,PER,2023-02-18,24.3742,,80.93,,,,,,,,83.6895,86.1643,,,,80.9012,,,81.5676,,,89.1301,,,,,,,
Peru,PER,2023-02-25,24.4918,,81.0002,,,,,,,,83.7078,86.1864,,,,80.9319,,,81.6114,,,89.1645,,,,,,,
Peru,PER,2023-03-04,24.5881,,81.0596,,,,,,,,83.7196,86.2024,,,,80.9559,,,81.6335,,,89.1841,,,,,,,
Peru,PER,2023-03-11,24.6801,,81.1207,,,,,,,,83.7326,86.215,,,,80.981,,,81.6506,,,89.1979,,,,,,,
Peru,PER,2023-03-18,24.7625,,81.1833,,,,,,,,83.7475,86.2328,,,,81.0078,,,81.6728,,,89.2204,,,,,,,
Peru,PER,2023-03-25,24.8456,,81.2378,,,,,,,,83.7613,86.2509,,,,81.0347,,,81.6929,,,89.2403,,,,,,,
Peru,PER,2023-04-01,24.9227,,81.2877,,,,,,,,83.7743,86.2645,,,,81.0592,,,81.7071,,,89.2541,,,,,,,
Peru,PER,2023-04-08,24.985,,81.3205,,,,,,,,83.7834,86.2744,,,,81.0756,,,81.7237,,,89.2695,,,,,,,
Peru,PER,2023-04-15,25.0941,,81.3672,,,,,,,,83.7963,86.2884,,,,81.0982,,,81.7442,,,89.2869,,,,,,,
Peru,PER,2023-04-22,25.2522,,81.4203,,,,,,,,83.8104,86.304,,,,81.1244,,,81.7655,,,89.3058,,,,,,,
Peru,PER,2023-04-29,25.5021,,81.4957,,,,,,,,83.836,86.3278,,,,81.1638,,,81.7926,,,89.3327,,,,,,,
Peru,PER,2023-05-06,25.5691,,81.5284,,,,,,,,83.8455,86.3374,,,,81.1802,,,81.8019,,,89.3448,,,,,,,
Peru,PER,2023-05-13,25.6163,,81.5658,,,,,,,,83.8567,86.3474,,,,81.1978,,,81.8107,,,89.3542,,,,,,,
Peru,PER,2023-05-20,25.6809,,81.6063,,,,,,,,83.8689,86.3586,,,,81.2166,,,81.8235,,,89.3664,,,,,,,
Peru,PER,2023-05-27,25.7448,,81.6448,,,,,,,,83.8803,86.3686,,,,81.2351,,,81.8358,,,89.3775,,,,,,,
Peru,PER,2023-06-03,25.7959,,81.6773,,,,,,,,83.8915,86.3769,,,,81.2505,,,81.8456,,,89.3865,,,,,,,
Peru,PER,2023-06-10,25.8405,,81.7054,,,,,,,,83.8994,86.3866,,,,81.2651,,,81.8578,,,89.3953,,,,,,,
Peru,PER,2023-06-17,25.8752,,81.7302,,,,,,,,83.9073,86.3935,,,,81.2775,,,81.8645,,,89.4019,,,,,,,
Peru,PER,2023-06-24,25.9124,,81.7564,,,,,,,,83.9151,86.4,,,,81.2899,,,81.8716,,,89.4094,,,,,,,
Peru,PER,2023-07-01,25.9445,,81.7786,,,,,,,,83.9218,86.4065,,,,81.3017,,,81.8764,,,89.4159,,,,,,,
Peru,PER,2023-07-08,25.97,,81.7991,,,,,,,,83.9272,86.4111,,,,81.3119,,,81.8798,,,89.4198,,,,,,,
Peru,PER,2023-07-15,26.0053,,81.8215,,,,,,,,83.9336,86.417,,,,81.3228,,,81.8855,,,89.4247,,,,,,,
Peru,PER,2023-07-22,26.0364,,81.8459,,,,,,,,83.9404,86.4225,,,,81.3344,,,81.8925,,,89.4325,,,,,,,
Peru,PER,2023-07-29,26.0613,,81.8631,,,,,,,,83.9472,86.4278,,,,81.3433,,,81.897,,,89.4374,,,,,,,
Peru,PER,2023-08-05,26.0859,,81.8827,,,,,,,,83.9529,86.4325,,,,81.3527,,,81.9006,,,89.4421,,,,,,,
Peru,PER,2023-08-12,26.1098,,81.9009,,,,,,,,83.9596,86.4385,,,,81.3633,,,81.905,,,89.4477,,,,,,,
Peru,PER,2023-08-19,26.1373,,81.9238,,,,,,,,83.9654,86.4439,,,,81.3731,,,81.9102,,,89.453,,,,,,,
Peru,PER,2023-08-26,26.1623,,81.9462,,,,,,,,83.9716,86.4492,,,,81.3828,,,81.9157,,,89.4586,,,,,,,
Peru,PER,2023-09-02,26.187,,81.9629,,,,,,,,83.9764,86.4533,,,,81.39,,,81.919,,,89.4622,,,,,,,
Peru,PER,2023-09-09,26.2089,,81.9859,,,,,,,,83.9822,86.4585,,,,81.3992,,,81.9231,,,89.4653,,,,,,,
Peru,PER,2023-09-16,26.2236,,82.0099,,,,,,,,83.9883,86.4651,,,,81.409,,,81.9286,,,89.4696,,,,,,,
Peru,PER,2023-09-23,26.2337,,82.0244,,,,,,,,83.9931,86.4694,,,,81.4161,,,81.9309,,,89.4729,,,,,,,
Peru,PER,2023-09-30,26.2421,,82.0352,,,,,,,,83.996,86.4715,,,,81.4206,,,81.9324,,,89.4756,,,,,,,
Peru,PER,2023-10-07,26.2447,,82.0358,,,,,,,,83.9961,86.4718,,,,81.4209,,,81.9325,,,89.4757,,,,,,,
Peru,PER,2023-10-14,26.2474,,82.036,,,,,,,,83.9962,86.4718,,,,81.4211,,,,,,,,,,,,,
Peru,PER,2023-10-21,26.25,,82.036,,,,,,,,83.9963,,,,,81.4212,,,,,,89.4758,,,,,,,
Peru,PER,2023-10-28,26.254,,82.0362,,,,,,,,,86.4719,,,,81.4213,,,,,,,,,,,,,
Peru,PER,2023-11-04,26.2572,,82.0363,,,,,,,,83.9963,86.472,,,,81.4213,,,,,,,,,,,,,
Peru,PER,2023-11-11,26.261,,82.0364,,,,,,,,83.9964,86.472,,,,81.4214,,,,,,,,,,,,,
Peru,PER,2023-11-18,26.2645,,82.0366,,,,,,,,,,,,,81.4216,,,,,,,,,,,,,
Peru,PER,2023-11-25,26.2679,,82.0369,,,,,,,,83.9965,86.472,,,,81.4217,,,,,,,,,,,,,
Peru,PER,2023-12-02,26.2708,,82.037,,,,,,,,,86.4721,,,,81.4218,,,81.9327,,,89.4759,,,,,,,
Peru,PER,2023-12-09,26.2716,,82.0371,,,,,,,,,,,,,81.4218,,,,,,,,,,,,,
Poland,POL,2021-01-01,,,0,,,,,,,,0,0,,,,0,,,0,,,0,,0,,,,,
Poland,POL,2021-01-08,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,,,,,
Poland,POL,2021-01-15,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-01-22,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-01-29,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-02-05,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-02-12,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-02-19,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-02-26,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-03-05,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-03-12,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-03-19,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-03-26,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-04-02,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-04-09,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-04-16,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-04-23,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-04-30,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-05-07,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-05-14,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-05-21,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-05-28,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-06-04,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-06-11,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-06-18,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
Poland,POL,2021-06-25,,,0,,,,,,,,0,0,,,,0,,,0,,,0,0,0,0,,,,
