Entity,Code,Year,Death rate,Birth rate
France,FRA,1887,18.229593,
France,FRA,1888,18.05425,
France,FRA,1889,17.151224,
France,FRA,1890,18.9683,
France,FRA,1891,19.187931,
France,FRA,1892,18.732506,
France,FRA,1893,18.635149,
France,FRA,1894,17.701075,
France,FRA,1895,18.263727,
France,FRA,1896,16.697853,
France,FRA,1897,16.077044,
France,FRA,1898,17.297924,
France,FRA,1899,17.610245,
France,FRA,1900,18.69618,
France,FRA,1901,17.22771,
France,FRA,1902,16.77455,
France,FRA,1903,16.55968,
France,FRA,1904,16.599905,
France,FRA,1905,17.02339,
France,FRA,1906,17.109041,
France,FRA,1907,17.744482,
France,FRA,1908,16.518427,
France,FRA,1909,17.019531,
France,FRA,1910,15.787003,
France,FRA,1911,16.79387,
France,FRA,1912,15.639073,
France,FRA,1913,15.703523,
France,FRA,1914,25.72078,
France,FRA,1915,27.021421,
France,FRA,1916,23.50814,
France,FRA,1917,21.072723,
France,FRA,1918,26.959316,
France,FRA,1919,17.949907,
France,FRA,1920,15.337097,
France,FRA,1921,15.440846,
France,FRA,1922,15.922078,
France,FRA,1923,15.062087,
France,FRA,1924,15.515747,
France,FRA,1925,16.011646,
France,FRA,1926,15.871204,
France,FRA,1927,15.18265,
France,FRA,1928,14.907446,
France,FRA,1929,16.372972,
France,FRA,1930,14.4021,
France,FRA,1931,15.110042,
France,FRA,1932,14.639611,
France,FRA,1933,14.767658,
France,FRA,1934,14.227053,
France,FRA,1935,14.8885355,
France,FRA,1936,14.564123,
France,FRA,1937,14.30924,
France,FRA,1938,14.762213,
France,FRA,1939,14.856397,
France,FRA,1940,20.382385,
France,FRA,1941,16.189457,
France,FRA,1942,16.084093,
France,FRA,1943,17.134628,
France,FRA,1944,21.543036,
France,FRA,1945,15.340038,
France,FRA,1946,12.090149,20.95
France,FRA,1947,11.784854,21.39
France,FRA,1948,11.353375,21.18
France,FRA,1949,12.610782,21.03
France,FRA,1950,11.7552395,20.61
France,FRA,1951,12.468551,19.61
France,FRA,1952,11.528015,19.36
France,FRA,1953,12.276093,18.82
France,FRA,1954,11.327988,18.83
France,FRA,1955,11.45352,18.55
France,FRA,1956,11.837626,18.4
France,FRA,1957,11.452,18.42
France,FRA,1958,10.658807,18.13
France,FRA,1959,10.766396,18.33
France,FRA,1960,10.962638,17.94
France,FRA,1961,10.4298525,18.16
France,FRA,1962,11.195191,17.71
France,FRA,1963,11.263121,18.17
France,FRA,1964,10.395497,18.17
France,FRA,1965,10.805711,17.76
France,FRA,1966,10.418905,17.56
France,FRA,1967,10.646112,16.97
France,FRA,1968,10.788103,16.75
France,FRA,1969,11.113872,16.74
France,FRA,1970,10.428499,16.75
France,FRA,1971,10.56819,17.2
France,FRA,1972,10.408798,16.98
France,FRA,1973,10.510008,16.45
France,FRA,1974,10.337877,15.28
France,FRA,1975,10.459624,14.14
France,FRA,1976,10.381796,13.62
France,FRA,1977,9.953735,14.01
France,FRA,1978,10.119385,13.81
France,FRA,1979,9.989085,14.13
France,FRA,1980,10.033061,14.86
France,FRA,1981,10.124375,14.87
France,FRA,1982,9.857033,14.63
France,FRA,1983,10.116016,13.67
France,FRA,1984,9.767977,13.81
France,FRA,1985,9.90141,13.9
France,FRA,1986,9.758135,14.02
France,FRA,1987,9.365471,13.76
France,FRA,1988,9.266142,13.75
France,FRA,1989,9.304387,13.57
France,FRA,1990,9.202207,13.45
France,FRA,1991,9.134637,13.33
France,FRA,1992,9.044101,12.99
France,FRA,1993,9.198897,12.39
France,FRA,1994,8.960992,12.34
France,FRA,1995,9.145213,12.62
France,FRA,1996,9.188926,12.66
France,FRA,1997,9.067778,12.49
France,FRA,1998,9.1033745,12.64
France,FRA,1999,9.138332,12.7
France,FRA,2000,8.964086,13.12
France,FRA,2001,8.905743,12.97
France,FRA,2002,8.917415,12.72
France,FRA,2003,9.143502,12.63
France,FRA,2004,8.374845,12.65
France,FRA,2005,8.613568,12.67
France,FRA,2006,8.370091,12.95
France,FRA,2007,8.391644,12.69
France,FRA,2008,8.5236225,12.79
France,FRA,2009,8.573332,12.68
France,FRA,2010,8.571211,12.76
France,FRA,2011,8.443291,12.55
France,FRA,2012,8.786186,12.45
France,FRA,2013,8.728579,12.25
France,FRA,2014,8.507786,12.18
France,FRA,2015,9.010226,11.81
France,FRA,2016,8.976142,11.54
France,FRA,2017,9.148857,11.29
France,FRA,2018,9.164659,11.08
France,FRA,2019,9.173731,10.96
France,FRA,2020,9.997222,10.66
France,FRA,2021,9.800757,10.7
France,FRA,2022,9.962629,10.43
France,FRA,2023,9.415856,
Germany,DEU,1956,,15.98
Germany,DEU,1957,,16.36
Germany,DEU,1958,,16.38
Germany,DEU,1959,,17.2
Germany,DEU,1960,,17.31
Germany,DEU,1961,,17.89
Germany,DEU,1962,,17.78
Germany,DEU,1963,,18.14
Germany,DEU,1964,,18.02
Germany,DEU,1965,,17.44
Germany,DEU,1966,,17.21
Germany,DEU,1967,,16.53
Germany,DEU,1968,,15.71
Germany,DEU,1969,,14.66
Germany,DEU,1970,,13.4
Germany,DEU,1971,,12.94
Germany,DEU,1972,,11.46
Germany,DEU,1973,,10.34
Germany,DEU,1974,,10.2
Germany,DEU,1975,,9.94
Germany,DEU,1976,,10.19
Germany,DEU,1977,,10.31
Germany,DEU,1978,,10.35
Germany,DEU,1979,,10.46
Germany,DEU,1980,,11.06
Germany,DEU,1981,,11
Germany,DEU,1982,,11
Germany,DEU,1983,,10.6
Germany,DEU,1984,,10.43
Germany,DEU,1985,,10.48
Germany,DEU,1986,,10.92
Germany,DEU,1987,,11.15
Germany,DEU,1988,,11.43
Germany,DEU,1989,,11.19
Germany,DEU,1990,11.586978,11.43
Germany,DEU,1991,11.384059,10.4
Germany,DEU,1992,11.006515,10.07
Germany,DEU,1993,11.071536,9.88
Germany,DEU,1994,10.880436,9.5
Germany,DEU,1995,10.8658085,9.43
Germany,DEU,1996,10.8180685,9.79
Germany,DEU,1997,10.526195,9.98
Germany,DEU,1998,10.434946,9.66
Germany,DEU,1999,10.374515,9.48
Germany,DEU,2000,10.277088,9.43
Germany,DEU,2001,10.150699,9.03
Germany,DEU,2002,10.300522,8.83
Germany,DEU,2003,10.448799,8.68
Germany,DEU,2004,10.02145,8.68
Germany,DEU,2005,10.177545,8.44
Germany,DEU,2006,10.089917,8.3
Germany,DEU,2007,10.181641,8.47
Germany,DEU,2008,10.421187,8.46
Germany,DEU,2009,10.573281,8.26
Germany,DEU,2010,10.651088,8.44
Germany,DEU,2011,10.5828285,8.25
Germany,DEU,2012,10.799118,8.38
Germany,DEU,2013,11.07323,8.46
Germany,DEU,2014,10.72399,8.83
Germany,DEU,2015,11.365687,9.03
Germany,DEU,2016,11.052592,9.62
Germany,DEU,2017,11.266613,9.5
Germany,DEU,2018,11.503344,
Germany,DEU,2019,11.28717,
Germany,DEU,2020,11.822076,
Greece,GRC,1981,8.622128,
Greece,GRC,1982,8.581087,
Greece,GRC,1983,8.958912,
Greece,GRC,1984,8.69064,
Greece,GRC,1985,9.099088,
Greece,GRC,1986,8.973978,
Greece,GRC,1987,9.328723,
Greece,GRC,1988,8.978003,
Greece,GRC,1989,8.992494,
Greece,GRC,1990,9.09882,
Greece,GRC,1991,9.201259,
Greece,GRC,1992,9.420951,
Greece,GRC,1993,9.303021,
Greece,GRC,1994,9.29147,
Greece,GRC,1995,9.466899,
Greece,GRC,1996,9.487391,
Greece,GRC,1997,9.3519125,
Greece,GRC,1998,9.578312,
Greece,GRC,1999,9.59829,
Greece,GRC,2000,9.731665,
Greece,GRC,2001,9.442496,
Greece,GRC,2002,9.509025,
Greece,GRC,2003,9.640527,
Greece,GRC,2004,9.56123,
Greece,GRC,2005,9.547763,
Greece,GRC,2006,9.548107,
Greece,GRC,2007,9.919593,
Greece,GRC,2008,9.723833,
Greece,GRC,2009,9.713746,
Greece,GRC,2010,9.750221,
Greece,GRC,2011,9.933129,
Greece,GRC,2012,10.475512,
Greece,GRC,2013,10.1096325,
Greece,GRC,2014,10.361051,
Greece,GRC,2015,11.112075,
Greece,GRC,2016,10.967255,
Greece,GRC,2017,11.523854,
Greece,GRC,2018,11.16542,
Greece,GRC,2019,11.619713,
Hong Kong,HKG,1986,4.623623,
Hong Kong,HKG,1987,4.7679825,
Hong Kong,HKG,1988,4.8485823,
Hong Kong,HKG,1989,5.001971,
Hong Kong,HKG,1990,5.0528536,
Hong Kong,HKG,1991,4.895546,
Hong Kong,HKG,1992,5.2373047,
Hong Kong,HKG,1993,5.174788,
Hong Kong,HKG,1994,4.96416,
Hong Kong,HKG,1995,5.1191955,
Hong Kong,HKG,1996,5.0793753,
Hong Kong,HKG,1997,4.8857913,
Hong Kong,HKG,1998,5.022427,
Hong Kong,HKG,1999,5.0393624,
Hong Kong,HKG,2000,5.0677624,
Hong Kong,HKG,2001,4.9776044,
Hong Kong,HKG,2002,5.084169,
Hong Kong,HKG,2003,5.4801154,
Hong Kong,HKG,2004,5.4532657,
Hong Kong,HKG,2005,5.702436,
Hong Kong,HKG,2006,5.473296,
Hong Kong,HKG,2007,5.7258334,
Hong Kong,HKG,2008,6.0165763,
Hong Kong,HKG,2009,5.9042377,
Hong Kong,HKG,2010,6.019541,
Hong Kong,HKG,2011,6.002556,
Hong Kong,HKG,2012,6.1694856,
Hong Kong,HKG,2013,6.0551424,
Hong Kong,HKG,2014,6.255449,
Hong Kong,HKG,2015,6.349594,
Hong Kong,HKG,2016,6.407183,
Hong Kong,HKG,2017,6.352693,
Hong Kong,HKG,2018,6.379918,
Hong Kong,HKG,2019,6.5362005,
Hong Kong,HKG,2020,6.7509828,
Hong Kong,HKG,2021,6.8912215,
Hong Kong,HKG,2022,8.6222515,
Hong Kong,HKG,2023,7.3499713,
Hungary,HUN,1950,9.698208,20.94
Hungary,HUN,1951,10.017381,20.23
Hungary,HUN,1952,9.980748,19.55
Hungary,HUN,1953,10.203693,21.57
Hungary,HUN,1954,9.653611,23.02
Hungary,HUN,1955,8.726368,21.41
Hungary,HUN,1956,9.399136,19.56
Hungary,HUN,1957,9.474015,17
Hungary,HUN,1958,9.002285,16.03
Hungary,HUN,1959,9.681177,15.21
Hungary,HUN,1960,9.491792,14.67
Hungary,HUN,1961,9.018466,14
Hungary,HUN,1962,10.155752,12.93
Hungary,HUN,1963,9.356216,13.12
Hungary,HUN,1964,9.46061,13.06
Hungary,HUN,1965,10.163856,13.11
Hungary,HUN,1966,9.517696,13.62
Hungary,HUN,1967,10.210463,14.59
Hungary,HUN,1968,10.740533,15.07
Hungary,HUN,1969,10.829936,15.01
Hungary,HUN,1970,11.140961,14.71
Hungary,HUN,1971,11.394133,14.56
Hungary,HUN,1972,10.994538,14.77
Hungary,HUN,1973,11.360659,15.01
Hungary,HUN,1974,11.453085,17.82
Hungary,HUN,1975,11.891159,18.46
Hungary,HUN,1976,12.008378,17.52
Hungary,HUN,1977,12.010406,16.71
Hungary,HUN,1978,12.771371,15.77
Hungary,HUN,1979,12.452949,15
Hungary,HUN,1980,13.254826,13.9
Hungary,HUN,1981,13.262382,13.38
Hungary,HUN,1982,13.274452,12.53
Hungary,HUN,1983,13.7411995,11.98
Hungary,HUN,1984,13.598072,11.85
Hungary,HUN,1985,13.726515,12.35
Hungary,HUN,1986,13.743781,12.2
Hungary,HUN,1987,13.390408,12.02
Hungary,HUN,1988,13.211189,11.91
Hungary,HUN,1989,13.70399,11.86
Hungary,HUN,1990,13.857017,12.11
Hungary,HUN,1991,13.766685,12.26
Hungary,HUN,1992,14.17542,11.74
Hungary,HUN,1993,14.354335,11.3
Hungary,HUN,1994,14.06397,11.18
Hungary,HUN,1995,13.955702,10.85
Hungary,HUN,1996,13.759414,10.21
Hungary,HUN,1997,13.4446125,9.76
Hungary,HUN,1998,13.61836,9.48
Hungary,HUN,1999,13.898025,9.25
Hungary,HUN,2000,13.188612,9.57
Hungary,HUN,2001,12.893763,9.54
Hungary,HUN,2002,12.999324,9.54
Hungary,HUN,2003,13.338021,9.36
Hungary,HUN,2004,13.049998,9.43
Hungary,HUN,2005,13.399462,9.68
Hungary,HUN,2006,13.021796,9.93
Hungary,HUN,2007,13.168536,9.72
Hungary,HUN,2008,12.907752,9.89
Hungary,HUN,2009,12.971174,9.64
Hungary,HUN,2010,12.996388,9.05
Hungary,HUN,2011,12.871633,8.85
Hungary,HUN,2012,12.986316,9.1
Hungary,HUN,2013,12.746704,8.97
Hungary,HUN,2014,12.743144,9.28
Hungary,HUN,2015,13.322238,9.32
Hungary,HUN,2016,12.885608,9.48
Hungary,HUN,2017,13.404159,9.36
Hungary,HUN,2018,13.3692255,9.19
Hungary,HUN,2019,13.226713,9.13
Hungary,HUN,2020,14.399586,9.47
Iceland,ISL,1838,21.60252,
Iceland,ISL,1839,25.098885,
Iceland,ISL,1840,19.673264,
Iceland,ISL,1841,14.982135,
Iceland,ISL,1842,17.08138,
Iceland,ISL,1843,39.161217,
Iceland,ISL,1844,12.751666,
Iceland,ISL,1845,13.970278,
Iceland,ISL,1846,33.605095,
Iceland,ISL,1847,14.345327,
Iceland,ISL,1848,12.417368,
Iceland,ISL,1849,14.260852,
Iceland,ISL,1850,14.923018,
Iceland,ISL,1851,21.090609,
Iceland,ISL,1852,13.997046,
Iceland,ISL,1853,10.406952,
Iceland,ISL,1854,13.9218025,
Iceland,ISL,1855,19.168236,
Iceland,ISL,1856,13.56133,
Iceland,ISL,1857,15.5857,
Iceland,ISL,1858,20.094936,
Iceland,ISL,1859,25.609116,
Iceland,ISL,1860,36.563152,
Iceland,ISL,1861,25.193535,
Iceland,ISL,1862,29.563969,
Iceland,ISL,1863,22.005606,
Iceland,ISL,1864,19.189411,
Iceland,ISL,1865,20.647,
Iceland,ISL,1866,33.465103,
Iceland,ISL,1867,15.749788,
Iceland,ISL,1868,18.309294,
Iceland,ISL,1869,23.960663,
Iceland,ISL,1870,16.96264,
Iceland,ISL,1871,18.205442,
Iceland,ISL,1872,23.480757,
Iceland,ISL,1873,20.275406,
Iceland,ISL,1874,16.341991,
Iceland,ISL,1875,17.955332,
Iceland,ISL,1876,15.811301,
Iceland,ISL,1877,14.700236,
Iceland,ISL,1878,16.219255,
Iceland,ISL,1879,20.710716,
Iceland,ISL,1880,15.6090555,
Iceland,ISL,1881,17.986576,
Iceland,ISL,1882,30.774239,
Iceland,ISL,1883,22.57657,
Iceland,ISL,1884,15.928667,
Iceland,ISL,1885,14.064467,
Iceland,ISL,1886,15.351218,
Iceland,ISL,1887,19.09726,
Iceland,ISL,1888,15.038819,
Iceland,ISL,1889,12.647292,
Iceland,ISL,1890,20.279839,
Iceland,ISL,1891,13.507361,
Iceland,ISL,1892,12.165306,
Iceland,ISL,1893,12.825277,
Iceland,ISL,1894,20.098917,
Iceland,ISL,1895,10.903069,
Iceland,ISL,1896,11.158139,
Iceland,ISL,1897,13.632986,
Iceland,ISL,1898,16.857634,
Iceland,ISL,1899,14.997793,
Iceland,ISL,1900,16.16449,
Iceland,ISL,1901,12.520239,
Iceland,ISL,1902,12.655865,
Iceland,ISL,1903,13.278431,
Iceland,ISL,1904,13.418899,
Iceland,ISL,1905,14.835383,
Iceland,ISL,1906,12.359098,
Iceland,ISL,1907,13.675893,
Iceland,ISL,1908,14.69131,
Iceland,ISL,1909,11.773429,
Iceland,ISL,1910,12.713302,
Iceland,ISL,1911,11.430911,
Iceland,ISL,1912,11.931975,
Iceland,ISL,1913,10.582097,
Iceland,ISL,1914,13.946863,
Iceland,ISL,1915,13.787151,
Iceland,ISL,1916,12.6838875,
Iceland,ISL,1917,10.738171,
Iceland,ISL,1918,15.379247,
Iceland,ISL,1919,10.925075,
Iceland,ISL,1920,12.283309,
Iceland,ISL,1921,14.191665,
Iceland,ISL,1922,11.993515,
Iceland,ISL,1923,11.976702,
Iceland,ISL,1924,13.457456,
Iceland,ISL,1925,11.317297,
Iceland,ISL,1926,9.8906765,
Iceland,ISL,1927,10.442368,
Iceland,ISL,1928,9.732487,
Iceland,ISL,1929,10.710836,
Iceland,ISL,1930,10.536853,
Iceland,ISL,1931,10.493109,
Iceland,ISL,1932,9.7424755,
Iceland,ISL,1933,9.435789,
Iceland,ISL,1934,9.220303,
Iceland,ISL,1935,10.71276,
Iceland,ISL,1936,9.779613,
Iceland,ISL,1937,10.6112995,
Iceland,ISL,1938,9.688776,
Iceland,ISL,1939,9.026456,
Iceland,ISL,1940,9.238416,
Iceland,ISL,1941,10.400357,
Iceland,ISL,1942,9.283223,
Iceland,ISL,1943,9.449252,
Iceland,ISL,1944,8.667651,
Iceland,ISL,1945,8.2997875,
Iceland,ISL,1946,7.845928,
Iceland,ISL,1947,8.127004,
Iceland,ISL,1948,7.4598966,
Iceland,ISL,1949,7.322193,
Iceland,ISL,1950,7.3239465,
Iceland,ISL,1951,7.1811624,
Iceland,ISL,1952,6.8105497,
Iceland,ISL,1953,6.961687,
Iceland,ISL,1954,6.465123,
Iceland,ISL,1955,6.396601,
Iceland,ISL,1956,6.730259,
Iceland,ISL,1957,6.6216564,
Iceland,ISL,1958,6.4634023,
Iceland,ISL,1959,6.836429,
Iceland,ISL,1960,6.3466835,28.01
Iceland,ISL,1961,6.5394187,25.49
Iceland,ISL,1962,6.3970222,25.83
Iceland,ISL,1963,6.7658386,25.95
Iceland,ISL,1964,6.5682983,25.31
Iceland,ISL,1965,6.3979115,24.55
Iceland,ISL,1966,6.8459597,24.01
Iceland,ISL,1967,6.726427,22.17
Iceland,ISL,1968,6.6482263,20.98
Iceland,ISL,1969,6.9200754,20.75
Iceland,ISL,1970,6.8837185,19.68
Iceland,ISL,1971,7.058933,20.75
Iceland,ISL,1972,6.7227726,22.36
Iceland,ISL,1973,6.7854643,21.65
Iceland,ISL,1974,6.76252,19.87
Iceland,ISL,1975,6.2638736,20.11
Iceland,ISL,1976,5.9748588,19.49
Iceland,ISL,1977,6.3203444,18.01
Iceland,ISL,1978,6.1743193,18.62
Iceland,ISL,1979,6.4943957,19.82
Iceland,ISL,1980,6.6229615,19.84
Iceland,ISL,1981,7.1164756,18.83
Iceland,ISL,1982,6.6888623,18.54
Iceland,ISL,1983,6.9202685,18.44
Iceland,ISL,1984,6.555658,17.17
Iceland,ISL,1985,6.774364,15.97
Iceland,ISL,1986,6.5109086,15.96
Iceland,ISL,1987,6.9463215,17.05
Iceland,ISL,1988,7.2266636,18.71
Iceland,ISL,1989,6.7125697,18.03
Iceland,ISL,1990,6.6040583,18.71
Iceland,ISL,1991,6.921665,17.58
Iceland,ISL,1992,6.5339937,17.65
Iceland,ISL,1993,6.5972166,17.52
Iceland,ISL,1994,6.424993,16.7
Iceland,ISL,1995,7.1055527,16
Iceland,ISL,1996,6.952826,16.1
Iceland,ISL,1997,6.744022,15.31
Iceland,ISL,1998,6.6451564,15.24
Iceland,ISL,1999,6.8586593,14.78
Iceland,ISL,2000,6.486381,15.34
Iceland,ISL,2001,6.0486903,14.35
Iceland,ISL,2002,6.322842,14.08
Iceland,ISL,2003,6.2953167,14.31
Iceland,ISL,2004,6.236083,14.49
Iceland,ISL,2005,6.2232184,14.42
Iceland,ISL,2006,6.318857,14.53
Iceland,ISL,2007,6.2861805,14.64
Iceland,ISL,2008,6.2608376,15.23
Iceland,ISL,2009,6.2402153,15.78
Iceland,ISL,2010,6.3249097,15.59
Iceland,ISL,2011,6.354499,14.31
Iceland,ISL,2012,6.2249603,14.36
Iceland,ISL,2013,6.7941923,13.57
Iceland,ISL,2014,6.380084,13.56
Iceland,ISL,2015,6.7139645,12.65
Iceland,ISL,2016,7.0722747,12.22
Iceland,ISL,2017,6.6971602,12.03
Iceland,ISL,2018,6.566393,12.19
Iceland,ISL,2019,6.495402,12.62
Iceland,ISL,2020,6.4707093,12.65
Iceland,ISL,2021,6.4664855,13.46
Iceland,ISL,2022,7.364529,11.84
Iceland,ISL,2023,6.827713,11.37
Ireland,IRL,1950,12.011637,
Ireland,IRL,1951,13.499011,
Ireland,IRL,1952,11.002286,
Ireland,IRL,1953,10.9393015,
Ireland,IRL,1954,11.344475,
Ireland,IRL,1955,11.856639,21.24
Ireland,IRL,1956,10.976622,21.05
Ireland,IRL,1957,11.220274,21.34
Ireland,IRL,1958,11.225982,20.84
Ireland,IRL,1959,11.349071,21.19
Ireland,IRL,1960,10.898341,21.47
Ireland,IRL,1961,11.662223,21.17
Ireland,IRL,1962,11.332154,21.81
Ireland,IRL,1963,11.315711,22.23
Ireland,IRL,1964,10.844636,22.41
Ireland,IRL,1965,10.963749,22.1
Ireland,IRL,1966,11.641485,21.53
Ireland,IRL,1967,10.319738,21.09
Ireland,IRL,1968,10.932464,20.86
Ireland,IRL,1969,11.061941,21.38
Ireland,IRL,1970,10.98645,21.73
Ireland,IRL,1971,10.314184,22.55
Ireland,IRL,1972,10.9902115,22.54
Ireland,IRL,1973,10.758171,22.25
Ireland,IRL,1974,10.827396,21.97
Ireland,IRL,1975,10.126494,21.1
Ireland,IRL,1976,10.284892,20.95
Ireland,IRL,1977,10.002112,21
Ireland,IRL,1978,9.90641,21.1
Ireland,IRL,1979,9.781945,21.47
Ireland,IRL,1980,9.606968,21.67
Ireland,IRL,1981,9.36342,20.9
Ireland,IRL,1982,9.148985,20.36
Ireland,IRL,1983,9.25336,19.17
Ireland,IRL,1984,8.9617195,18.2
Ireland,IRL,1985,9.259395,17.65
Ireland,IRL,1986,9.342482,17.38
Ireland,IRL,1987,8.722709,16.49
Ireland,IRL,1988,8.789479,15.47
Ireland,IRL,1989,9.008011,14.8
Ireland,IRL,1990,8.815103,15.08
Ireland,IRL,1991,8.772262,14.91
Ireland,IRL,1992,8.621302,14.35
Ireland,IRL,1993,8.917795,13.78
Ireland,IRL,1994,8.555542,13.43
Ireland,IRL,1995,8.876258,13.5
Ireland,IRL,1996,8.665146,13.92
Ireland,IRL,1997,8.553693,14.36
Ireland,IRL,1998,8.459991,14.54
Ireland,IRL,1999,8.651823,14.36
Ireland,IRL,2000,8.222507,14.4
Ireland,IRL,2001,7.80008,14.97
Ireland,IRL,2002,7.538327,15.4
Ireland,IRL,2003,7.2564635,15.4
Ireland,IRL,2004,7.0480714,15.24
Ireland,IRL,2005,6.8210816,14.76
Ireland,IRL,2006,6.7140045,15.32
Ireland,IRL,2007,6.5534215,16.24
Ireland,IRL,2008,6.386739,16.75
Ireland,IRL,2009,6.3227477,16.66
Ireland,IRL,2010,6.164084,16.48
Ireland,IRL,2011,6.229131,16.16
Ireland,IRL,2012,6.3886976,15.57
Ireland,IRL,2013,6.4382353,14.9
Ireland,IRL,2014,6.389304,14.44
Ireland,IRL,2015,6.5460443,13.93
Ireland,IRL,2016,6.5969462,13.41
Ireland,IRL,2017,6.475165,12.8
Ireland,IRL,2018,6.533693,12.45
Ireland,IRL,2019,6.470876,11.91
Ireland,IRL,2020,6.6093154,11.27
Ireland,IRL,2021,6.918347,11.85
Ireland,IRL,2022,6.909585,10.47
Israel,ISR,1983,6.5058036,
Israel,ISR,1984,6.438526,
Israel,ISR,1985,6.382861,
Israel,ISR,1986,6.623969,
Israel,ISR,1987,6.4862328,
Israel,ISR,1988,6.376564,
Israel,ISR,1989,6.141707,
Israel,ISR,1990,6.058496,
Israel,ISR,1991,6.2744546,
Israel,ISR,1992,6.3802,
Israel,ISR,1993,6.1840773,
Israel,ISR,1994,6.135886,
Israel,ISR,1995,6.3181934,
Israel,ISR,1996,6.0340524,
Israel,ISR,1997,6.1208253,
Israel,ISR,1998,6.1099486,
Israel,ISR,1999,6.0168853,
Israel,ISR,2000,5.912677,
Israel,ISR,2001,5.689561,
Israel,ISR,2002,5.7441564,
Israel,ISR,2003,5.6554856,
Israel,ISR,2004,5.481604,
Israel,ISR,2005,5.5515814,
Israel,ISR,2006,5.421546,
Israel,ISR,2007,5.475757,
Israel,ISR,2008,5.3318577,
Israel,ISR,2009,5.1439304,
Israel,ISR,2010,5.163434,
Israel,ISR,2011,5.2371874,
Israel,ISR,2012,5.2944183,
Israel,ISR,2013,5.153059,
Israel,ISR,2014,5.1520596,
Israel,ISR,2015,5.2964616,
Israel,ISR,2016,5.155881,
Italy,ITA,1872,22.409306,
Italy,ITA,1873,22.371004,
Italy,ITA,1874,22.651735,
Italy,ITA,1875,22.754457,
Italy,ITA,1876,20.999393,
Italy,ITA,1877,20.690847,
Italy,ITA,1878,21.669556,
Italy,ITA,1879,21.879076,
Italy,ITA,1880,23.038824,
Italy,ITA,1881,20.274641,
Italy,ITA,1882,19.995312,
Italy,ITA,1883,20.291975,
Italy,ITA,1884,19.760975,
Italy,ITA,1885,19.54338,
Italy,ITA,1886,21.34962,
Italy,ITA,1887,20.511255,
Italy,ITA,1888,20.06295,
Italy,ITA,1889,18.575375,
Italy,ITA,1890,19.231989,
Italy,ITA,1891,19.314394,
Italy,ITA,1892,19.459158,
Italy,ITA,1893,18.647835,
Italy,ITA,1894,18.49469,
Italy,ITA,1895,18.487715,
Italy,ITA,1896,17.903559,
Italy,ITA,1897,16.236547,
Italy,ITA,1898,17.157782,
Italy,ITA,1899,16.63581,
Italy,ITA,1900,18.005219,
Italy,ITA,1901,16.58927,
Italy,ITA,1902,16.489388,
Italy,ITA,1903,16.918594,
Italy,ITA,1904,15.821928,
Italy,ITA,1905,16.499779,
Italy,ITA,1906,15.6360235,
Italy,ITA,1907,15.832391,
Italy,ITA,1908,17.145342,
Italy,ITA,1909,16.456114,
Italy,ITA,1910,15.171922,
Italy,ITA,1911,16.475159,
Italy,ITA,1912,14.047715,
Italy,ITA,1913,14.329761,
Italy,ITA,1914,13.821065,
Italy,ITA,1915,17.930511,
Italy,ITA,1916,19.569538,
Italy,ITA,1917,21.154644,
Italy,ITA,1918,32.42709,
Italy,ITA,1919,17.535597,
Italy,ITA,1920,14.944276,
Italy,ITA,1921,13.50471,
Italy,ITA,1922,13.893831,
Italy,ITA,1923,12.909611,
Italy,ITA,1924,13.180482,
Italy,ITA,1925,13.5121355,
Italy,ITA,1926,13.553804,
Italy,ITA,1927,12.651299,
Italy,ITA,1928,12.779898,
Italy,ITA,1929,13.229209,
Italy,ITA,1930,11.308675,
Italy,ITA,1931,12.004931,
Italy,ITA,1932,12.119258,
Italy,ITA,1933,11.408273,
Italy,ITA,1934,11.119199,
Italy,ITA,1935,11.706624,
Italy,ITA,1936,11.63566,
Italy,ITA,1937,11.8947735,
Italy,ITA,1938,11.671679,
Italy,ITA,1939,11.28194,
Italy,ITA,1940,11.69109,
Italy,ITA,1941,12.536825,
Italy,ITA,1942,13.552419,
Italy,ITA,1943,15.1969795,
Italy,ITA,1944,14.193776,
Italy,ITA,1945,12.247881,
Italy,ITA,1946,10.074851,
Italy,ITA,1947,9.7275915,
Italy,ITA,1948,9.146636,
Italy,ITA,1949,9.024756,
Italy,ITA,1950,8.534384,
Italy,ITA,1951,9.108987,
Italy,ITA,1952,8.975921,
Italy,ITA,1953,8.986608,
Italy,ITA,1954,8.30027,18.43
Italy,ITA,1955,8.386879,18.26
Italy,ITA,1956,9.423743,18.26
Italy,ITA,1957,9.071088,18.2
Italy,ITA,1958,8.520325,17.99
Italy,ITA,1959,8.432901,18.5
Italy,ITA,1960,8.930357,18.64
Italy,ITA,1961,8.67198,18.55
Italy,ITA,1962,9.4051075,18.85
Italy,ITA,1963,9.489202,19.35
Italy,ITA,1964,8.932526,20.3
Italy,ITA,1965,9.413186,19.78
Italy,ITA,1966,8.94824,19.26
Italy,ITA,1967,9.186521,18.4
Italy,ITA,1968,9.5660925,17.94
Italy,ITA,1969,9.660156,17.91
Italy,ITA,1970,9.299418,17.21
Italy,ITA,1971,9.290321,16.99
Italy,ITA,1972,9.292482,16.54
Italy,ITA,1973,9.678824,16.33
Italy,ITA,1974,9.386177,16.19
Italy,ITA,1975,9.771298,15.28
Italy,ITA,1976,9.688992,14.56
