Entity,Code,Year,99%,90%,80%,70%,60%,50%,40%,30%,20%,10%,Top 1%
New Zealand,NZL,1951,0.55,49.21,59.91,65.76,70.2,73.79,76.88,79.93,83.29,87.11,95.18
New Zealand,NZL,1952,0.51,49.59,60.36,66.21,70.59,74.11,77.13,80.19,83.66,87.5,96.33
New Zealand,NZL,1953,0.68,50.49,60.92,66.73,71.09,74.51,77.67,80.85,84.11,88.43,96.62
New Zealand,NZL,1954,0.72,51.37,61.09,66.76,71.3,74.6,77.63,80.68,84.12,88.04,96.53
New Zealand,NZL,1955,0.69,51.47,61.39,67.04,71.26,74.67,77.68,80.73,84.16,88.3,96.8
New Zealand,NZL,1956,0.88,51.99,61.92,67.42,71.57,74.86,77.83,80.72,84.02,87.84,96.24
New Zealand,NZL,1957,0.76,51.69,61.53,66.93,71,74.34,77.42,80.39,83.71,87.42,95.87
New Zealand,NZL,1958,0.83,52.05,62.02,67.48,71.79,75.06,78.05,81,84.22,88.31,96.15
New Zealand,NZL,1959,0.74,52.47,62.03,67.28,71.6,74.83,77.86,80.77,83.99,87.77,96
New Zealand,NZL,1960,1,52.72,62.09,67.71,71.82,75.25,78.13,81.19,84.3,88.22,96.3
New Zealand,NZL,1961,0.87,52.46,61.75,67.35,71.55,74.85,77.85,80.87,84.15,88.03,96.59
New Zealand,NZL,1962,1.86,52.65,62.25,67.58,71.76,75.03,77.98,80.85,84.08,87.86,95.88
New Zealand,NZL,1963,2.05,52.86,62.21,67.54,71.73,74.87,77.87,80.75,84.07,87.94,96.31
New Zealand,NZL,1964,2.47,52.9,62.11,67.35,71.63,74.93,77.93,80.88,83.99,87.9,95.77
New Zealand,NZL,1965,2.78,52.52,61.59,67.09,71.3,74.83,77.96,80.99,84.28,88.17,96.18
New Zealand,NZL,1966,3.12,52.53,61.59,66.91,71.07,74.48,77.64,80.69,84.03,87.86,95.96
New Zealand,NZL,1967,3.37,52.25,61.52,67,71.53,75.08,78.25,81.37,84.74,88.71,96.93
New Zealand,NZL,1968,2.96,52.63,61.8,67.16,71.21,74.61,77.73,80.85,84.12,87.87,96.11
New Zealand,NZL,1969,4.24,52.8,61.91,67.39,71.48,74.85,77.99,81.02,84.27,88.33,96.16
New Zealand,NZL,1970,4.42,52.15,61.59,67.02,71.16,74.69,77.73,80.93,84.28,88.19,96.3
New Zealand,NZL,1971,4.42,52.77,61.93,67.43,71.66,75.12,78.36,81.5,84.64,88.53,96.8
New Zealand,NZL,1972,5.37,53.34,62.38,67.57,71.69,75.13,78.24,81.3,84.52,88.43,96.45
New Zealand,NZL,1973,5.52,52.72,62.03,67.42,71.69,74.99,78.23,81.35,84.62,88.63,96.77
New Zealand,NZL,1974,7.32,52.8,62.17,67.69,71.88,75.26,78.45,81.6,84.81,88.77,97.01
New Zealand,NZL,1975,5.35,53.14,62.4,67.97,72.19,75.49,78.82,82,85.11,89.09,97.12
New Zealand,NZL,1976,10.41,53.48,62.64,68.07,72.12,75.44,78.59,81.85,85.13,89.1,96.75
New Zealand,NZL,1977,8.47,52.65,62.3,67.84,72.06,75.48,78.6,81.82,85.11,89.22,97.24
New Zealand,NZL,1978,13.02,53.66,62.95,68.49,72.57,75.99,79.21,82.54,85.96,90.04,98.33
New Zealand,NZL,1979,12.92,54.13,63.13,68.47,72.61,75.95,79.05,82.2,85.69,89.92,98.4
New Zealand,NZL,1980,13.58,54.61,63.32,68.48,72.54,75.84,78.93,81.92,85.15,89.31,97.18
New Zealand,NZL,1981,14.08,54.77,63.75,69.04,73.16,76.55,79.8,82.87,86.2,90.19,98.41
New Zealand,NZL,1982,15.42,55.07,63.82,69.1,73.22,76.7,79.91,82.93,86.2,90.29,98.45
New Zealand,NZL,1983,15.05,55.5,64.15,69.42,73.43,76.79,79.84,82.87,86.1,90.29,98.6
New Zealand,NZL,1984,15.5,55.87,64.61,69.99,73.87,77.2,80.25,83.43,86.74,90.81,99.13
New Zealand,NZL,1985,15.34,55.57,64.21,69.58,73.58,76.85,79.88,82.84,85.94,89.89,97.45
New Zealand,NZL,1986,15.02,55.53,64.42,69.83,73.76,77.08,80.15,83.17,86.42,90.47,98.23
New Zealand,NZL,1987,15.91,55.49,64.52,69.88,73.83,77.22,80.32,83.26,86.48,90.32,98.59
New Zealand,NZL,1988,16.32,56.08,64.93,70.32,74.32,77.6,80.6,83.53,86.6,90.39,98.42
New Zealand,NZL,1989,16.54,56.39,65.3,70.69,74.65,77.96,80.94,83.84,87.08,90.88,98.46
New Zealand,NZL,1990,17.35,56.63,65.6,71.06,74.93,78.41,81.38,84.32,87.55,91.45,99.49
New Zealand,NZL,1991,18.53,57.51,66.26,71.53,75.66,79.02,82,84.88,87.96,91.88,99.61
New Zealand,NZL,1992,18.34,57.79,66.5,71.74,75.74,79.13,82,84.81,87.83,91.61,99.64
New Zealand,NZL,1993,18.96,58.12,66.95,72.21,76.01,79.3,82.31,85.06,88.07,91.91,99.9
New Zealand,NZL,1994,19.81,58.85,67.32,72.54,76.47,79.74,82.59,85.4,88.36,92.13,99.87
New Zealand,NZL,1995,19.42,58.43,67.19,72.45,76.32,79.66,82.6,85.38,88.39,92.11,99.49
New Zealand,NZL,1996,18.35,58.87,67.24,72.51,76.43,79.8,82.69,85.36,88.33,92.01,99.22
New Zealand,NZL,1997,19.18,59.08,67.83,73.01,77.08,80.38,83.19,85.93,88.89,92.37,100.12
New Zealand,NZL,1998,20.16,59.85,68.48,73.78,77.74,81,83.87,86.69,89.63,93.27,100.92
New Zealand,NZL,1999,20.9,60.08,68.58,73.72,77.54,80.74,83.56,86.25,89.07,92.49,99.58
New Zealand,NZL,2000,21.53,60.77,69.39,74.54,78.37,81.43,84.28,87,89.83,93.46,100.5
New Zealand,NZL,2001,21.55,61.31,69.55,74.53,78.47,81.54,84.24,86.81,89.52,92.88,99.86
New Zealand,NZL,2002,22.27,61.26,69.91,74.92,78.62,81.72,84.47,87.03,89.68,93,100.09
New Zealand,NZL,2003,21.59,61.62,70.15,75.26,79.01,82.01,84.71,87.29,89.94,93.24,100.2
New Zealand,NZL,2004,22.89,62.02,70.59,75.6,79.31,82.28,84.81,87.3,89.91,93.2,100.08
New Zealand,NZL,2005,22.69,62.27,71.36,76.48,80.1,82.92,85.53,88.1,90.67,93.95,100.88
New Zealand,NZL,2006,23.64,62.63,71.42,76.34,79.93,82.92,85.51,87.95,90.52,93.67,100.08
New Zealand,NZL,2007,22.39,62.7,71.46,76.44,80.16,83.05,85.64,88.07,90.66,93.92,100.4
New Zealand,NZL,2008,22.69,62.88,71.63,76.66,80.24,83.12,85.68,88.08,90.64,93.87,100.27
New Zealand,NZL,2009,23.54,63.23,71.93,77.04,80.68,83.51,86.03,88.46,90.95,94.11,100.48
New Zealand,NZL,2010,25.43,63.79,72.61,77.56,81.19,83.95,86.43,88.86,91.35,94.53,100.91
New Zealand,NZL,2011,24.85,63.71,72.41,77.46,80.98,83.81,86.27,88.61,91.02,94.05,100.53
New Zealand,NZL,2012,25.32,64.25,72.85,77.7,81.34,84.11,86.52,88.77,91.2,94.23,100.4
New Zealand,NZL,2013,28.02,64.45,73.22,78.13,81.61,84.45,86.86,89.13,91.66,94.89,101.14
New Zealand,NZL,2014,27.35,64.5,73.19,78.18,81.57,84.3,86.69,89.04,91.44,94.46,100.7
New Zealand,NZL,2015,27.7,64.77,73.36,78.11,81.63,84.38,86.84,89.19,91.56,94.53,100.67
New Zealand,NZL,2016,29.17,64.72,73.75,78.65,82.05,84.81,87.21,89.53,91.89,94.98,101.1
New Zealand,NZL,2017,27.27,64.42,73.39,78.21,81.62,84.42,86.82,89.16,91.62,94.63,100.84
New Zealand,NZL,2018,27.64,64.52,73.59,78.6,81.98,84.75,87.19,89.5,91.85,94.83,101.31
New Zealand,NZL,2019,26.42,64.51,73.64,78.63,82.13,84.89,87.21,89.46,91.89,94.92,100.97
New Zealand,NZL,2020,29.04,65.39,74.37,79.27,82.77,85.49,87.89,90.23,92.68,95.71,101.87
New Zealand,NZL,2021,28.34,65.01,74.12,79.09,82.55,85.23,87.63,89.89,92.31,95.3,101.53
Northern Ireland,,1922,0.14,16.59,34.15,48.68,57.53,63.84,69.51,73.39,77.39,82.31,92.15
Northern Ireland,,1923,0.14,16.15,36.87,50.99,59.34,65.16,70.53,74.23,78.15,83.12,93.13
Northern Ireland,,1924,0.13,12.8,35.96,50.08,58.13,63.94,69.31,73.16,77.13,82.02,91.79
Northern Ireland,,1925,0.12,10.69,35.35,50.67,59.05,64.62,69.89,73.58,77.78,82.47,91.98
Northern Ireland,,1926,0.12,12.73,37.93,51.41,59.29,65.17,70.31,74.18,78.69,83.4,93.04
Northern Ireland,,1927,0.14,19.26,40.62,52.79,60.54,66.07,70.67,74.3,78.95,83.58,93.2
Northern Ireland,,1928,0.14,17.22,40.65,53.69,61.09,66.51,70.82,74.51,79.23,83.86,93.02
Northern Ireland,,1929,0.12,12.29,38.88,51.95,59.89,65.38,69.89,73.22,77.34,82.3,91.54
Northern Ireland,,1930,0.16,22.31,44.99,55.73,62.39,67.5,71.33,74.84,79.54,83.88,93.58
Northern Ireland,,1931,0.15,20.44,43.09,54.68,61.86,67.12,71.1,74.36,78.66,83.29,92.38
Northern Ireland,,1932,0.13,21.44,44.09,55.81,62.63,67.74,71.35,74.55,78.85,83.67,93.03
Northern Ireland,,1933,0.14,18.65,42.22,53.91,61.42,67.16,71.07,74.62,78.78,83.54,93.14
Northern Ireland,,1934,0.15,22.53,44.45,55.63,62.57,67.84,71.69,75.18,79.21,83.86,93.81
Northern Ireland,,1935,0.12,14.72,41.55,54.2,61.71,67.13,71.32,74.83,78.84,83.63,93.38
Northern Ireland,,1936,0.14,23.29,45.23,55.85,62.64,67.64,71.53,74.93,78.74,83.5,93.26
Northern Ireland,,1937,0.14,24.14,45.82,55.78,62.51,67.36,71.16,74.52,78.21,82.69,91.96
Northern Ireland,,1938,0.14,22.95,47,57.2,63.39,68.47,72.22,75.65,79.69,84.42,94.06
Northern Ireland,,1939,0.16,30.29,50.02,58.93,64.77,69.14,72.37,75.68,79.67,83.94,93.56
Northern Ireland,,1940,0.13,22.35,46.05,56.47,63.15,68.02,71.67,75.08,79.08,83.7,93.16
Northern Ireland,,1941,0.14,21.28,44.48,55.76,62.36,67.3,71.16,74.58,78.73,83.25,92.61
Northern Ireland,,1942,0.14,26.81,49.59,59.25,65.5,69.98,73.36,76.87,80.64,84.98,94.5
Northern Ireland,,1943,0.14,29.34,50.58,59.93,65.88,70.19,73.52,77.01,80.81,85.08,94.22
Northern Ireland,,1944,0.17,33.39,52.37,61.05,66.67,70.8,74.06,77.38,81.06,85.39,94.95
Northern Ireland,,1945,0.17,35.73,54.01,62.04,67.51,71.43,74.63,77.79,81.51,86,95.14
Northern Ireland,,1946,0.21,38.02,54.61,62.13,67.2,71.07,74.15,77.42,81.06,85.29,94.4
Northern Ireland,,1947,0.21,38.41,54.63,62.34,67.47,71.37,74.46,77.61,80.95,85,94.6
Northern Ireland,,1948,0.28,42.45,56.79,64.01,68.87,72.56,75.68,78.87,82.39,86.74,95.98
Northern Ireland,,1949,0.28,45.1,57.97,64.23,69.05,72.51,75.54,78.64,82.05,86.12,95.14
Northern Ireland,,1950,0.32,46.72,58.44,64.35,68.99,72.45,75.64,78.71,81.92,85.85,94.19
Northern Ireland,,1951,0.31,46.26,57.79,63.65,68.23,71.59,74.52,77.43,80.54,84.57,92.73
Northern Ireland,,1952,0.33,49.26,59.88,65.68,69.89,73.26,76.58,79.67,82.76,86.72,95.19
Northern Ireland,,1953,0.36,49.58,60.12,65.9,69.93,73.24,76.48,79.73,83.03,87.08,95.46
Northern Ireland,,1954,0.45,51.08,60.61,66.23,70.2,73.31,76.39,79.6,82.7,86.5,94.9
Northern Ireland,,1955,0.46,51.24,60.59,66.11,70.13,73.42,76.23,79.39,82.61,86.3,94.35
Northern Ireland,,1956,0.58,52.54,61.32,66.62,70.64,73.87,76.66,79.72,82.88,86.67,95.57
Northern Ireland,,1957,0.57,51.98,61.18,66.28,70.28,73.56,76.61,79.75,82.96,86.65,94.79
Northern Ireland,,1958,0.6,52.88,61.61,66.88,70.67,73.95,76.81,79.65,82.84,86.69,95.6
Northern Ireland,,1959,0.6,52.59,61.41,66.67,70.42,73.77,76.77,79.75,82.98,86.75,94.94
Northern Ireland,,1960,0.61,52.41,61.34,66.75,70.79,74.09,76.94,79.8,83.18,86.9,95.68
Northern Ireland,,1961,0.62,52.71,61.46,66.67,70.49,73.69,76.56,79.48,82.72,86.34,94.13
Northern Ireland,,1962,0.66,53.45,61.91,67.14,71,74.29,77.32,80.22,83.4,87.05,95.58
Northern Ireland,,1963,0.65,52.59,61.23,66.27,70.47,73.82,76.93,79.9,83.13,87.03,95.07
Northern Ireland,,1964,0.71,53.25,61.99,67.16,71.12,74.29,77.42,80.37,83.65,87.49,95.48
Northern Ireland,,1965,0.82,53.27,61.83,67.04,70.99,74.23,77.27,80.32,83.61,87.57,96.04
Northern Ireland,,1966,0.75,52.97,61.76,66.74,70.62,73.95,76.89,79.82,83.17,86.91,94.95
Northern Ireland,,1967,1.05,53.94,62.77,67.9,71.87,75.07,78.14,81.29,84.44,88.67,96.85
Northern Ireland,,1968,2.23,53.91,62.27,67.23,71.17,74.35,77.31,80.34,83.74,87.71,95.76
Northern Ireland,,1969,1.95,53.11,61.82,66.91,70.71,73.99,77.1,80.08,83.57,87.75,95.86
Northern Ireland,,1970,2.7,53.25,61.68,66.63,70.5,73.8,76.91,80.02,83.46,87.68,95.84
Northern Ireland,,1971,2.09,53.64,62.22,67.36,71.24,74.65,77.71,80.67,83.88,87.71,95.75
Northern Ireland,,1972,3.17,52.09,61.24,66.48,70.62,73.95,77.04,80.05,83.3,87.43,95.43
Northern Ireland,,1973,2.55,50.85,60.62,66.14,70.3,73.75,76.84,79.82,83.1,87.2,94.98
Northern Ireland,,1974,2.8,51.74,60.91,66.39,70.48,74,77.1,80.27,83.51,87.22,95.23
Northern Ireland,,1975,4.52,52.24,61.61,66.92,71.04,74.49,77.72,80.76,84.01,87.97,96.3
Northern Ireland,,1976,3.07,52.58,61.39,66.71,70.77,74.23,77.42,80.49,83.74,87.78,95.81
Northern Ireland,,1977,8.08,52.61,61.52,66.85,70.92,74.32,77.49,80.74,83.93,87.88,95.84
Northern Ireland,,1978,7.03,53.61,61.96,67.4,71.47,75,78.16,81.23,84.47,88.47,96.87
Northern Ireland,,1979,12.85,53.35,61.96,67.08,71.28,74.6,77.67,80.78,84.05,88.23,96.38
Northern Ireland,,1980,12.95,53.97,61.84,67.2,71.25,74.66,77.8,80.86,84.06,88.21,96.62
Northern Ireland,,1981,14.45,54.79,62.6,67.83,71.89,75.28,78.29,81.25,84.58,88.67,97.05
Northern Ireland,,1982,16.56,54.86,62.88,68.06,72.3,75.71,78.74,81.64,84.89,89.05,97.46
Northern Ireland,,1983,16.1,55.84,63.36,68.35,72.17,75.68,78.76,81.81,84.99,89.02,97.35
Northern Ireland,,1984,19.44,55.84,63.74,68.74,72.71,76.17,79.21,82.18,85.29,89.46,97.61
Northern Ireland,,1985,18.27,55.96,63.85,68.72,72.6,75.88,79.1,82.19,85.34,89.4,97.69
Northern Ireland,,1986,19.34,56.51,63.86,68.96,72.81,76.07,79.24,82.31,85.61,89.32,97.26
Northern Ireland,,1987,19.59,57,64.78,69.72,73.38,76.67,79.89,82.89,86.19,90.02,98.73
Northern Ireland,,1988,19.42,56.63,64.25,69.37,73.36,76.74,79.96,82.82,85.88,89.92,97.74
Northern Ireland,,1989,20.24,57.39,65.13,69.84,73.73,77.03,79.94,82.76,85.9,89.76,97.98
Northern Ireland,,1990,21.12,57.58,65.32,70.12,73.95,77.26,80.3,83.26,86.41,90.37,98.07
Northern Ireland,,1991,20.67,57.84,65.73,70.54,74.49,77.68,80.74,83.76,86.82,90.61,98.82
Northern Ireland,,1992,22.25,58.88,66.2,70.93,74.65,77.89,80.92,83.8,87.03,90.93,98.8
Northern Ireland,,1993,21.1,58.37,65.97,70.79,74.41,77.77,80.67,83.63,86.8,90.62,98.49
Northern Ireland,,1994,21.16,58.64,66.13,71.24,75,78.3,81.31,84.11,87.24,91.11,98.87
Northern Ireland,,1995,20.78,58.62,66.63,71.51,75.14,78.33,81.24,84.09,87.35,91.2,98.44
Northern Ireland,,1996,24.51,59.82,67.26,71.96,75.52,78.69,81.57,84.32,87.41,91.2,98.83
Northern Ireland,,1997,23.57,59.8,67.61,72.29,75.89,78.94,81.93,84.72,87.64,91.44,99.13
Northern Ireland,,1998,23.99,59.82,67.78,72.6,76.15,79.37,82.21,84.91,87.88,91.49,99.03
Northern Ireland,,1999,22.08,59.49,67.95,72.7,76.2,79.26,81.97,84.62,87.47,91.02,98.11
Northern Ireland,,2000,22.89,60.1,68.19,73.15,76.76,79.76,82.53,85.19,88.11,91.75,98.76
Northern Ireland,,2001,24.41,60.93,68.98,73.63,77.36,80.36,83,85.61,88.54,92.01,99.02
Northern Ireland,,2002,24.76,60.16,68.59,73.7,77.5,80.44,83.18,85.86,88.64,92.19,99.43
Northern Ireland,,2003,26.32,61.26,69.4,74.07,77.71,80.73,83.43,86.17,88.88,92.27,99.19
Northern Ireland,,2004,26.73,60.76,69.28,74.24,77.89,80.9,83.62,86.37,89.29,92.72,99.62
Northern Ireland,,2005,22.6,60.89,69.72,74.71,78.26,81.21,84,86.57,89.56,92.95,100.32
Northern Ireland,,2006,23.57,60.66,69.59,74.73,78.35,81.35,84.16,86.73,89.61,92.93,99.83
Northern Ireland,,2007,24.58,60.73,69.84,75,78.68,81.5,84.22,86.86,89.57,92.97,100.03
Northern Ireland,,2008,22.58,61.03,69.91,75.08,78.8,81.8,84.37,86.94,89.52,92.9,99.64
Northern Ireland,,2009,24.44,61.24,70.38,75.43,79.17,82.21,84.83,87.49,90.21,93.56,100.6
Northern Ireland,,2010,23.73,61.12,70.25,75.5,79.39,82.48,85.15,87.73,90.48,93.76,100.67
Northern Ireland,,2011,27.32,62.3,71.31,76.24,79.86,82.96,85.53,88.04,90.73,94.05,100.56
Northern Ireland,,2012,27.93,62.41,71.56,76.43,80.03,82.87,85.39,87.89,90.48,93.74,99.96
Northern Ireland,,2013,29.09,62.65,71.28,76.52,79.99,82.95,85.52,88.01,90.59,93.74,100.48
Northern Ireland,,2014,28.02,62.91,71.59,76.74,80.36,83.32,85.97,88.49,91.05,94.19,101.11
Northern Ireland,,2015,28.12,62.58,71.32,76.48,80.22,83.18,85.8,88.23,90.76,93.8,100.01
Northern Ireland,,2016,28.21,62.95,71.59,76.72,80.43,83.43,86.01,88.47,90.95,94.04,100.59
Northern Ireland,,2017,28.54,62.91,71.79,76.63,80.28,83.28,85.88,88.28,90.85,93.88,99.97
Northern Ireland,,2018,29.38,62.85,71.97,77.06,80.59,83.62,86.23,88.6,91.01,94.12,100.13
Northern Ireland,,2019,28.99,63.16,72.32,77.31,81.02,83.92,86.42,88.81,91.37,94.47,100.71
Northern Ireland,,2020,28.2,62.33,71.32,76.44,80.09,83.01,85.52,87.93,90.53,93.65,100.04
Northern Ireland,,2021,28.4,61.9,71.07,76.44,80.1,83.05,85.69,88.27,90.83,93.98,100.3
Northern Ireland,,2022,30.3,63.23,71.84,77.01,80.7,83.62,86.17,88.7,91.19,94.18,100.2
Norway,NOR,1846,0.09,1.6,15.89,35.72,50.03,59.88,66.89,72.7,77.37,83.21,93.51
Norway,NOR,1847,0.09,1.31,7.63,28.76,44.53,55.91,63.67,69.94,75.18,80.62,91.85
Norway,NOR,1848,0.09,1.4,9.01,31.15,45.62,56.21,63.45,69.24,74.66,79.73,90.78
Norway,NOR,1849,0.11,2.09,19.45,36.19,49.22,58.59,65.43,71.34,76.09,81.27,92.07
Norway,NOR,1850,0.11,2.62,21.73,38.03,51.04,60.37,66.9,72.6,76.97,82.53,93.43
Norway,NOR,1851,0.11,2.86,22.05,38.47,52.09,61.23,67.41,72.74,77.32,82.83,93.13
Norway,NOR,1852,0.1,2.17,20.32,36.63,50.13,59.78,66.53,72.03,76.92,82.4,92.76
Norway,NOR,1853,0.11,2.79,21.15,35.66,47,57.1,64.63,70.36,75.85,81.8,93.31
Norway,NOR,1854,0.12,3.58,25.45,41.34,54.21,62.65,68.66,73.81,78.12,84.23,94
Norway,NOR,1855,0.12,3.05,23.66,40.44,53.15,61.74,67.79,72.72,76.98,82.35,92.48
Norway,NOR,1856,0.11,2.4,21.62,39.31,52.93,61.99,68.27,73.2,77.61,83.4,93.19
Norway,NOR,1857,0.11,2.64,22.65,38.97,52.25,61.53,67.8,73.01,77.51,83.12,92.71
Norway,NOR,1858,0.12,3.48,24.38,41.39,53.99,62.88,69.1,74.27,78.8,84.44,93.98
Norway,NOR,1859,0.11,2.5,20.41,37.06,50.78,61.47,68.15,73.87,78.66,84.53,93.94
Norway,NOR,1860,0.11,2.54,20.33,37.61,51.27,61.72,68.17,73.73,78.4,83.86,93.1
Norway,NOR,1861,0.09,1.28,6.53,26.22,44.8,58.03,66.37,72.54,77.66,83.21,93.01
Norway,NOR,1862,0.09,1.1,4.75,22.13,41.92,56.82,65.86,72.18,77.58,83.22,93.6
Norway,NOR,1863,0.1,1.45,7.74,28.86,46.77,58.79,66.76,72.59,77.72,83.12,93.57
Norway,NOR,1864,0.11,1.9,16.63,34.8,50.48,60.84,67.55,72.82,77.72,83.02,93.17
Norway,NOR,1865,0.11,2.12,19.72,38.39,53.07,62.68,69.33,74.29,79.13,84.24,94.28
Norway,NOR,1866,0.11,2.56,21.37,37.39,51.76,61.26,68,73.1,78.07,83.57,93.78
Norway,NOR,1867,0.1,1.93,18.57,34.92,49.38,59.06,66.29,71.56,76.48,81.92,92.19
Norway,NOR,1868,0.09,1.65,15.01,32.42,47.89,58.61,66.14,71.85,77.07,82.74,93.13
Norway,NOR,1869,0.11,2.21,20.27,36.72,51.24,60.43,67.23,72.74,77.63,82.93,93.6
Norway,NOR,1870,0.11,3,24.09,40.52,53.69,61.96,68.15,73.43,78.03,83.22,94.02
Norway,NOR,1871,0.11,2.56,20.46,37.23,51.32,60.8,67.73,73.17,77.89,83.2,93.29
Norway,NOR,1872,0.11,2.42,20.33,37.42,52.32,62.02,68.64,73.76,78.51,83.98,94.1
Norway,NOR,1873,0.1,2.11,19.83,36.4,51.29,61.54,68.37,73.68,78.65,84.02,94.06
Norway,NOR,1874,0.1,1.7,16.31,32.62,48,59.41,66.94,72.72,77.95,83.33,93.41
Norway,NOR,1875,0.09,1.78,18.03,34.08,48.33,59.01,66.3,71.76,76.87,82.49,92.25
Norway,NOR,1876,0.1,1.78,12.55,30.01,45.4,57.86,66,72.1,77.39,83.25,93.5
Norway,NOR,1877,0.1,1.99,18.88,36.06,51.31,62.13,69,74.24,79.05,84.32,94.46
Norway,NOR,1878,0.11,2.58,22.23,39.99,55.28,64.67,70.65,75.52,79.95,85.11,94.66
Norway,NOR,1879,0.12,3.95,25.62,42.59,56.14,65.03,71.06,75.93,80.21,85.31,94.63
Norway,NOR,1880,0.12,3.73,24.46,40.69,54.09,63.44,69.64,74.97,79.49,84.6,94.07
Norway,NOR,1881,0.12,2.59,21.11,37.79,52.27,62.32,68.94,74.07,78.72,83.75,93.22
Norway,NOR,1882,0.1,1.63,10.21,29.76,47.21,59.72,67.5,73.47,78.66,83.86,93.26
Norway,NOR,1883,0.11,2.33,16.97,34.48,50.3,61.81,68.92,74.27,79.18,84.35,93.86
Norway,NOR,1884,0.11,2.58,19.36,36.96,53.01,63.37,69.95,75.31,79.83,85,94.61
Norway,NOR,1885,0.12,3.01,21.04,37.2,52.8,63.12,69.67,74.87,79.63,84.66,93.6
Norway,NOR,1886,0.12,3.08,21.43,38.45,54.33,64.18,70.39,75.47,80.01,84.87,93.96
Norway,NOR,1887,0.13,3,21.19,38.08,53.8,63.81,70.49,75.65,80.14,85.18,94.01
Norway,NOR,1888,0.12,2.65,19.47,36.13,52.22,62.59,69.36,74.63,79.28,84.2,93.01
Norway,NOR,1889,0.1,2.01,15.96,32.74,49.64,61.64,69.17,74.64,79.56,84.72,93.2
Norway,NOR,1890,0.11,2.26,15.98,31.37,47.41,59.78,67.81,73.89,78.92,84.3,93.5
Norway,NOR,1891,0.12,2.9,19.82,34.98,50.17,61.11,68.45,74.03,78.9,84.1,93.1
Norway,NOR,1892,0.11,2.57,19.96,35.47,50.65,61.53,68.45,73.62,78.47,83.58,92.14
Norway,NOR,1893,0.12,3.9,22.16,37.16,52.36,62.86,69.88,75.11,79.87,85.12,93.76
Norway,NOR,1894,0.11,2.42,19.98,36.33,52.14,63.04,70.07,75.34,79.91,84.9,93.41
Norway,NOR,1895,0.12,4.03,24.41,40.98,55.62,64.91,71.23,76.13,80.68,85.46,94
Norway,NOR,1896,0.12,4.98,26.42,43.26,57.49,66.16,72.39,76.83,81.12,85.94,94.28
Norway,NOR,1897,0.12,6.02,26.45,43.07,57.23,65.82,71.86,76.51,80.74,85.53,94.29
Norway,NOR,1898,0.13,6.22,26.38,43.18,57.38,65.99,71.87,76.54,80.83,85.76,94.04
Norway,NOR,1899,0.11,3.7,23.77,39.14,53.75,63.83,70.21,75.28,79.74,84.54,93.19
Norway,NOR,1900,0.13,6.91,26.56,42.93,56.34,65.22,71.15,75.81,80,84.72,93.03
Norway,NOR,1901,0.13,8.13,28.06,44.89,58.02,66.52,72.36,76.84,81.12,85.65,93.93
Norway,NOR,1902,0.15,13.29,31.02,47.75,60.05,67.49,73.05,77.59,81.71,86.34,94.47
Norway,NOR,1903,0.15,9.68,27.91,44.77,58.19,66.29,72.03,76.52,80.91,85.48,94.29
Norway,NOR,1904,0.16,13.41,30.44,47.04,59.47,67.17,72.58,76.91,81.17,85.78,94.24
Norway,NOR,1905,0.14,10.72,28.46,45.28,58.19,66.49,72.19,76.8,80.98,85.61,93.64
Norway,NOR,1906,0.17,14.34,30.74,47.67,60.41,67.95,73.37,77.76,81.81,86.55,94.61
Norway,NOR,1907,0.18,15.56,30.93,47.44,59.44,67.08,72.48,76.76,80.82,85.41,93.72
Norway,NOR,1908,0.15,13.01,30.65,48.34,60.26,67.57,72.84,77.11,81.21,85.79,93.85
Norway,NOR,1909,0.17,14.92,33.37,50.28,61.61,68.56,73.4,77.67,81.6,86.3,94.85
Norway,NOR,1910,0.18,17.25,35,51.27,61.76,68.66,73.58,77.61,81.44,85.96,94.06
Norway,NOR,1911,0.19,15.93,33.37,50.97,61.69,68.74,73.74,77.98,82.05,86.6,94.78
Norway,NOR,1912,0.18,16.64,33.97,50.61,61.43,68.26,73.21,77.52,81.57,86.12,94.31
Norway,NOR,1913,0.19,17.76,35.05,51.38,61.95,68.59,73.57,77.74,81.76,86.07,94.02
Norway,NOR,1914,0.18,16.82,34.07,50.79,61.75,68.47,73.4,77.51,81.47,85.99,94.11
Norway,NOR,1915,0.18,18.69,35.51,51.59,61.99,68.58,73.34,77.31,81.25,85.52,93.58
Norway,NOR,1916,0.18,16.17,32.46,49.48,61.12,68.08,73.1,77.05,80.98,85.46,93.63
Norway,NOR,1917,0.18,17.11,33.73,50.63,61.35,68.31,73.28,77.35,81.17,85.56,93.64
Norway,NOR,1918,0.18,12.64,23.02,30.78,43.35,57.94,67.26,73.64,79.01,84.42,94.05
Norway,NOR,1919,0.2,15.13,30.57,47.44,59.72,67.47,72.83,77.09,81.12,85.77,94.09
Norway,NOR,1920,0.19,18.05,34.99,52.74,63.03,69.47,74.2,78.09,82,86.36,94.51
Norway,NOR,1921,0.24,21.72,42.27,57.12,65.33,71,75.48,79.2,82.92,87.2,95.14
Norway,NOR,1922,0.23,21.52,41.41,56.31,64.73,70.24,74.51,78.26,82.04,86.43,94.62
Norway,NOR,1923,0.25,22.84,43.74,57.73,65.63,70.95,75.08,78.76,82.24,86.54,94.43
