Entity,Code,Day,0-17 years,18-29 years,25-49 years,45-54 years,50-54 years,40-49 years,30-39 years,25-34 years,18-24 years,50-59 years,55-64 years,60-69 years,60-64 years,55-59 years,65-69 years,70-74 years,75+ years,80+ years,75-79,70-79 years,65-74 years,12-17 years,20-29,12-15 years,16-19 years,5-11 years,80-89 years,15-17 years,5-9 years,10-14 years,90+ years,0-19 years,12-64 years,65+ years
Argentina,ARG,2020-08-25,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-26,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-27,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-28,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-29,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-30,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-08-31,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-01,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-02,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-03,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-04,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-05,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-06,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-07,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-08,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-09,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-10,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-11,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-12,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-13,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-14,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-15,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-16,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-17,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-18,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-19,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-20,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-21,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-22,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-23,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-24,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-25,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-26,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-27,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-28,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-29,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-09-30,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-01,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-02,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-03,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-04,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-05,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-06,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-07,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-08,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-09,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-10,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-11,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-12,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-13,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-14,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-15,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-16,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-17,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-18,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-19,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-20,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-21,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-22,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-23,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-24,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-25,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-26,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-27,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-28,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-29,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-30,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-10-31,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-01,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-02,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-03,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-04,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-05,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-06,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-07,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-08,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-09,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-10,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-11,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-12,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-13,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-14,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-15,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-16,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-17,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-18,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-19,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-20,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-21,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-22,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-23,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-24,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-25,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-26,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-27,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-28,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-29,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-11-30,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-01,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-02,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-03,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-04,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-05,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-06,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-07,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-08,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-09,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-10,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-11,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-12,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-13,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-14,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-15,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-16,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-17,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-18,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-19,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-20,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-21,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-22,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-23,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-24,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-25,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-26,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-27,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-28,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-29,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-30,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2020-12-31,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-01,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-02,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-03,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-04,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-05,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-06,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-07,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-08,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-09,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-10,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-11,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-12,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-13,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-14,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-15,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-16,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-17,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-18,,0,,,,0,0,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-19,,0.01,,,,0.03,0.03,,,0.02,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-20,,0.03,,,,0.11,0.1,,,0.08,,0,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-21,,0.05,,,,0.16,0.14,,,0.12,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-22,,0.06,,,,0.18,0.17,,,0.14,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-23,,0.06,,,,0.2,0.18,,,0.15,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-24,,0.06,,,,0.2,0.18,,,0.15,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-25,,0.07,,,,0.24,0.22,,,0.19,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-26,,0.08,,,,0.28,0.25,,,0.22,,0.01,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-27,,0.1,,,,0.31,0.28,,,0.25,,0.02,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-28,,0.12,,,,0.39,0.35,,,0.32,,0.02,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-29,,0.15,,,,0.51,0.46,,,0.43,,0.02,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-30,,0.17,,,,0.57,0.5,,,0.47,,0.02,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-01-31,,0.17,,,,0.57,0.5,,,0.48,,0.02,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-01,,0.19,,,,0.67,0.59,,,0.56,,0.03,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-02,,0.22,,,,0.77,0.68,,,0.65,,0.03,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-03,,0.25,,,,0.86,0.76,,,0.73,,0.03,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-04,,0.28,,,,0.96,0.84,,,0.81,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-05,,0.31,,,,1.06,0.94,,,0.91,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-06,,0.33,,,,1.1,0.98,,,0.94,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-07,,0.33,,,,1.11,0.98,,,0.95,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-08,,0.34,,,,1.15,1.01,,,0.98,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-09,,0.35,,,,1.18,1.04,,,1.01,,0.04,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-10,,0.36,,,,1.2,1.06,,,1.03,,0.05,,,,,,,,0,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-11,,0.38,,,,1.27,1.12,,,1.09,,0.06,,,,,,,,0.01,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-12,,0.4,,,,1.33,1.17,,,1.14,,0.09,,,,,,,,0.01,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-13,,0.4,,,,1.34,1.19,,,1.15,,0.1,,,,,,,,0.01,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-14,,0.4,,,,1.34,1.19,,,1.15,,0.1,,,,,,,,0.01,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-15,,0.4,,,,1.34,1.19,,,1.16,,0.1,,,,,,,,0.02,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-16,,0.4,,,,1.35,1.19,,,1.16,,0.1,,,,,,,,0.02,,0,,,,,0,,,,,,,
Argentina,ARG,2021-02-17,,0.41,,,,1.37,1.2,,,1.18,,0.13,,,,,,,,0.02,,0,,,,,0.01,,,,,,,
Argentina,ARG,2021-02-18,,0.42,,,,1.42,1.25,,,1.22,,0.18,,,,,,,,0.03,,0,,,,,0.01,,,,,,,
Argentina,ARG,2021-02-19,,0.43,,,,1.45,1.28,,,1.25,,0.22,,,,,,,,0.04,,0,,,,,0.02,,,,,,,
Argentina,ARG,2021-02-20,,0.44,,,,1.45,1.28,,,1.26,,0.23,,,,,,,,0.05,,0,,,,,0.02,,,,,,,
Argentina,ARG,2021-02-21,,0.44,,,,1.45,1.28,,,1.26,,0.23,,,,,,,,0.05,,0,,,,,0.02,,,,,,,
Argentina,ARG,2021-02-22,,0.44,,,,1.46,1.29,,,1.26,,0.23,,,,,,,,0.05,,0,,,,,0.02,,,,,,,
Argentina,ARG,2021-02-23,,0.44,,,,1.48,1.3,,,1.28,,0.27,,,,,,,,0.06,,0,,,,,0.03,,,,,,,
Argentina,ARG,2021-02-24,,0.45,,,,1.5,1.32,,,1.3,,0.31,,,,,,,,0.07,,0,,,,,0.04,,,,,,,
Argentina,ARG,2021-02-25,,0.46,,,,1.55,1.36,,,1.35,,0.37,,,,,,,,0.09,,0,,,,,0.05,,,,,,,
Argentina,ARG,2021-02-26,,0.47,,,,1.6,1.4,,,1.4,,0.43,,,,,,,,0.12,,0,,,,,0.08,,,,,,,
Argentina,ARG,2021-02-27,,0.47,,,,1.6,1.4,,,1.41,,0.44,,,,,,,,0.12,,0,,,,,0.08,,,,,,,
Argentina,ARG,2021-02-28,,0.47,,,,1.61,1.41,,,1.41,,0.44,,,,,,,,0.12,,0,,,,,0.08,,,,,,,
Argentina,ARG,2021-03-01,,0.48,,,,1.63,1.43,,,1.44,,0.47,,,,,,,,0.14,,0,,,,,0.15,,,,,,,
Argentina,ARG,2021-03-02,,0.49,,,,1.66,1.45,,,1.47,,0.5,,,,,,,,0.16,,0,,,,,0.23,,,,,,,
Argentina,ARG,2021-03-03,,0.5,,,,1.69,1.48,,,1.49,,0.52,,,,,,,,0.17,,0,,,,,0.31,,,,,,,
Argentina,ARG,2021-03-04,,0.51,,,,1.74,1.52,,,1.54,,0.62,,,,,,,,0.2,,0,,,,,0.34,,,,,,,
Argentina,ARG,2021-03-05,,0.53,,,,1.79,1.56,,,1.59,,0.7,,,,,,,,0.23,,0,,,,,0.36,,,,,,,
Argentina,ARG,2021-03-06,,0.53,,,,1.8,1.57,,,1.6,,0.72,,,,,,,,0.24,,0,,,,,0.36,,,,,,,
Argentina,ARG,2021-03-07,,0.53,,,,1.8,1.58,,,1.6,,0.72,,,,,,,,0.24,,0,,,,,0.36,,,,,,,
Argentina,ARG,2021-03-08,,0.53,,,,1.81,1.58,,,1.61,,0.73,,,,,,,,0.24,,0,,,,,0.37,,,,,,,
Argentina,ARG,2021-03-09,,0.54,,,,1.82,1.59,,,1.62,,0.74,,,,,,,,0.25,,0,,,,,0.38,,,,,,,
Argentina,ARG,2021-03-10,,0.54,,,,1.84,1.61,,,1.64,,0.76,,,,,,,,0.27,,0,,,,,0.44,,,,,,,
Argentina,ARG,2021-03-11,,0.57,,,,1.94,1.7,,,1.75,,0.9,,,,,,,,0.55,,0,,,,,0.7,,,,,,,
Argentina,ARG,2021-03-12,,0.6,,,,2.07,1.8,,,1.88,,1.04,,,,,,,,1.01,,0,,,,,1.1,,,,,,,
Argentina,ARG,2021-03-13,,0.62,,,,2.15,1.86,,,1.95,,1.11,,,,,,,,1.36,,0,,,,,1.38,,,,,,,
Argentina,ARG,2021-03-14,,0.62,,,,2.15,1.87,,,1.95,,1.11,,,,,,,,1.37,,0,,,,,1.39,,,,,,,
Argentina,ARG,2021-03-15,,0.65,,,,2.25,1.95,,,2.05,,1.21,,,,,,,,1.56,,0,,,,,1.64,,,,,,,
Argentina,ARG,2021-03-16,,0.67,,,,2.32,2.01,,,2.12,,1.28,,,,,,,,1.69,,0,,,,,1.87,,,,,,,
Argentina,ARG,2021-03-17,,0.69,,,,2.39,2.07,,,2.18,,1.34,,,,,,,,1.81,,0,,,,,2,,,,,,,
Argentina,ARG,2021-03-18,,0.72,,,,2.51,2.18,,,2.3,,1.54,,,,,,,,2.21,,0,,,,,2.37,,,,,,,
Argentina,ARG,2021-03-19,,0.76,,,,2.63,2.28,,,2.42,,1.7,,,,,,,,2.45,,0,,,,,2.64,,,,,,,
Argentina,ARG,2021-03-20,,0.77,,,,2.67,2.31,,,2.45,,1.73,,,,,,,,2.57,,0,,,,,2.75,,,,,,,
Argentina,ARG,2021-03-21,,0.77,,,,2.67,2.32,,,2.46,,1.74,,,,,,,,2.58,,0,,,,,2.76,,,,,,,
Argentina,ARG,2021-03-22,,0.78,,,,2.73,2.37,,,2.52,,1.77,,,,,,,,2.61,,0,,,,,2.83,,,,,,,
Argentina,ARG,2021-03-23,,0.79,,,,2.78,2.41,,,2.56,,1.81,,,,,,,,2.68,,0,,,,,2.9,,,,,,,
Argentina,ARG,2021-03-24,,0.8,,,,2.78,2.41,,,2.57,,1.83,,,,,,,,2.68,,0,,,,,2.91,,,,,,,
Argentina,ARG,2021-03-25,,0.81,,,,2.83,2.46,,,2.61,,1.87,,,,,,,,2.78,,0,,,,,3.02,,,,,,,
Argentina,ARG,2021-03-26,,0.83,,,,2.87,2.5,,,2.65,,1.92,,,,,,,,2.83,,0,,,,,3.05,,,,,,,
Argentina,ARG,2021-03-27,,0.83,,,,2.88,2.5,,,2.66,,1.94,,,,,,,,2.86,,0,,,,,3.07,,,,,,,
Argentina,ARG,2021-03-28,,0.83,,,,2.88,2.5,,,2.66,,1.94,,,,,,,,2.86,,0,,,,,3.07,,,,,,,
Argentina,ARG,2021-03-29,,0.84,,,,2.89,2.52,,,2.67,,1.95,,,,,,,,2.88,,0,,,,,3.09,,,,,,,
Argentina,ARG,2021-03-30,,0.84,,,,2.91,2.54,,,2.69,,1.98,,,,,,,,2.9,,0,,,,,3.18,,,,,,,
Argentina,ARG,2021-03-31,,0.85,,,,2.92,2.56,,,2.71,,2,,,,,,,,2.92,,0,,,,,3.22,,,,,,,
Argentina,ARG,2021-04-01,,0.85,,,,2.93,2.56,,,2.71,,2,,,,,,,,2.95,,0,,,,,3.24,,,,,,,
Argentina,ARG,2021-04-02,,0.85,,,,2.93,2.56,,,2.71,,2,,,,,,,,2.97,,0,,,,,3.26,,,,,,,
